,datetime,precip_in
97,04/07/2019,NA
98,04/08/2019,NA
99,04/09/2019,NA
100,04/10/2019,NA
101,04/11/2019,NA
102,04/12/2019,NA
103,04/13/2019,NA
104,04/14/2019,NA
105,04/15/2019,NA
106,04/16/2019,NA
107,04/17/2019,NA
108,04/18/2019,NA
109,04/19/2019,NA
110,04/20/2019,NA
111,04/21/2019,NA
112,04/22/2019,NA
113,04/23/2019,NA
114,04/24/2019,NA
115,04/25/2019,NA
116,04/26/2019,NA
117,04/27/2019,NA
118,04/28/2019,NA
119,04/29/2019,NA
120,04/30/2019,NA
121,05/01/2019,NA
122,05/02/2019,NA
123,05/03/2019,NA
124,05/04/2019,NA
125,05/05/2019,NA
126,05/06/2019,NA
127,05/07/2019,NA
128,05/08/2019,NA
129,05/09/2019,NA
130,05/10/2019,NA
131,05/11/2019,NA
132,05/12/2019,NA
133,05/13/2019,NA
134,05/14/2019,NA
135,05/15/2019,NA
136,05/16/2019,NA
137,05/17/2019,NA
138,05/18/2019,NA
139,05/19/2019,NA
140,05/20/2019,NA
141,05/21/2019,NA
142,05/22/2019,NA
143,05/23/2019,NA
144,05/24/2019,NA
145,05/25/2019,NA
146,05/26/2019,NA
147,05/27/2019,NA
148,05/28/2019,NA
149,05/29/2019,NA
150,05/30/2019,NA
151,05/31/2019,NA
152,06/01/2019,NA
153,06/02/2019,NA
154,06/03/2019,NA
155,06/04/2019,NA
156,06/05/2019,NA
157,06/06/2019,NA
158,06/07/2019,NA
159,06/08/2019,NA
160,06/09/2019,NA
161,06/10/2019,NA
162,06/11/2019,NA
163,06/12/2019,NA
164,06/13/2019,NA
165,06/14/2019,NA
166,06/15/2019,NA
167,06/16/2019,NA
168,06/17/2019,0.025984266
169,06/18/2019,0.007086617999999999
170,06/19/2019,0.0
171,06/20/2019,0.0
172,06/21/2019,0.001181103
173,06/22/2019,0.000787402
174,06/23/2019,0.0
175,06/24/2019,0.011023628
176,06/25/2019,0.0
177,06/26/2019,0.000787402
178,06/27/2019,0.0
179,06/28/2019,0.023622059999999997
180,06/29/2019,0.03149608
181,06/30/2019,0.011023628
182,07/01/2019,0.008661422
183,07/02/2019,0.007480319
184,07/03/2019,0.007480319
185,07/04/2019,0.016929143
186,07/05/2019,0.0035433089999999997
187,07/06/2019,0.0035433089999999997
188,07/07/2019,0.003149608
189,07/08/2019,0.000393701
190,07/09/2019,0.0
191,07/10/2019,0.001968505
192,07/11/2019,0.010236226
193,07/12/2019,0.000787402
194,07/13/2019,0.001574804
195,07/14/2019,0.015354339
196,07/15/2019,0.001181103
197,07/16/2019,0.000787402
198,07/17/2019,0.00787402
199,07/18/2019,0.012992133
200,07/19/2019,0.0
201,07/20/2019,0.0
202,07/21/2019,0.0035433089999999997
203,07/22/2019,0.077165396
204,07/23/2019,0.060236253
205,07/24/2019,0.189763882
206,07/25/2019,0.01574804
207,07/26/2019,0.111417383
208,07/27/2019,0.025590565
209,07/28/2019,0.003149608
210,07/29/2019,0.016929143
211,07/30/2019,0.000393701
212,07/31/2019,0.0035433089999999997
213,08/01/2019,0.000787402
214,08/02/2019,0.000787402
215,08/03/2019,0.0
216,08/04/2019,0.0
217,08/05/2019,0.058267747999999994
218,08/06/2019,0.004330711
219,08/07/2019,0.000393701
220,08/08/2019,0.000393701
221,08/09/2019,0.0
222,08/10/2019,0.0
223,08/11/2019,0.005905514999999999
224,08/12/2019,0.006299216
225,08/13/2019,0.0
226,08/14/2019,0.001181103
227,08/15/2019,0.024409462
228,08/16/2019,0.135826845
229,08/17/2019,0.0
230,08/18/2019,0.021653555
231,08/19/2019,0.0
232,08/20/2019,0.0
233,08/21/2019,0.000787402
234,08/22/2019,0.014960638
235,08/23/2019,0.0
236,08/24/2019,0.0
237,08/25/2019,0.053543336000000004
238,08/26/2019,0.0
239,08/27/2019,0.001574804
240,08/28/2019,0.0
241,08/29/2019,0.0
242,08/30/2019,0.008661422
243,08/31/2019,0.006299216
244,09/01/2019,0.000393701
245,09/02/2019,0.0
246,09/03/2019,0.000393701
247,09/04/2019,0.012992133
248,09/05/2019,0.024803163
249,09/06/2019,0.049212624999999996
250,09/07/2019,0.008661422
251,09/08/2019,0.0
252,09/09/2019,0.0
253,09/10/2019,0.0
254,09/11/2019,0.0
255,09/12/2019,0.017716545
256,09/13/2019,0.017322844
257,09/14/2019,0.0
258,09/15/2019,0.0
259,09/16/2019,0.0
260,09/17/2019,0.0
261,09/18/2019,0.000393701
262,09/19/2019,0.0
263,09/20/2019,0.0
264,09/21/2019,0.034645688
265,09/22/2019,0.017716545
266,09/23/2019,0.0035433089999999997
267,09/24/2019,0.069291376
268,09/25/2019,0.08149610699999998
269,09/26/2019,0.0
270,09/27/2019,0.005118113
271,09/28/2019,0.0
272,09/29/2019,0.0
273,09/30/2019,0.0
274,10/01/2019,0.0
275,10/02/2019,0.0
276,10/03/2019,0.0
277,10/04/2019,0.0
278,10/05/2019,0.001181103
279,10/06/2019,0.008267720999999999
280,10/07/2019,0.000393701
281,10/08/2019,0.001181103
282,10/09/2019,0.050000026999999996
283,10/10/2019,0.012992133
284,10/11/2019,0.013385834000000001
285,10/12/2019,0.0
286,10/13/2019,0.0
287,10/14/2019,0.002362206
288,10/15/2019,0.005905514999999999
289,10/16/2019,0.08070870499999999
290,10/17/2019,0.000393701
291,10/18/2019,0.067716572
292,10/19/2019,0.003149608
293,10/20/2019,0.012992133
294,10/21/2019,0.021259854
295,10/22/2019,0.000393701
296,10/23/2019,0.0
297,10/24/2019,0.0
298,10/25/2019,0.001968505
299,10/26/2019,0.048818924
300,10/27/2019,0.033464585
301,10/28/2019,0.071259881
302,10/29/2019,0.000787402
303,10/30/2019,0.007086617999999999
304,10/31/2019,0.018503947
305,11/01/2019,0.00787402
306,11/02/2019,0.004330711
307,11/03/2019,0.001181103
308,11/04/2019,0.018110246
309,11/05/2019,0.000787402
310,11/06/2019,0.001181103
311,11/07/2019,0.0
312,11/08/2019,0.004330711
313,11/09/2019,0.000393701
314,11/10/2019,0.0
315,11/11/2019,0.0
316,11/12/2019,0.0
317,11/13/2019,0.0
318,11/14/2019,0.0
319,11/15/2019,0.0
320,11/16/2019,0.0
321,11/17/2019,0.0
322,11/18/2019,0.0
323,11/19/2019,0.001968505
324,11/20/2019,0.0
325,11/21/2019,0.019291349
326,11/22/2019,0.039763801
327,11/23/2019,0.010236226
328,11/24/2019,0.0
329,11/25/2019,0.000787402
330,11/26/2019,0.032283481999999995
331,11/27/2019,0.0
332,11/28/2019,0.0
333,11/29/2019,0.0
334,11/30/2019,0.036220492
335,12/01/2019,0.004724412
336,12/02/2019,0.001181103
337,12/03/2019,0.0
338,12/04/2019,0.0
339,12/05/2019,0.020866153
340,12/06/2019,0.004724412
341,12/07/2019,0.012204731
342,12/08/2019,0.006299216
343,12/09/2019,0.014566936999999999
344,12/10/2019,0.000787402
345,12/11/2019,0.0
346,12/12/2019,0.0
347,12/13/2019,0.0
348,12/14/2019,0.0
349,12/15/2019,0.021653555
350,12/16/2019,0.078346499
351,12/17/2019,0.037007894
352,12/18/2019,0.020472452
353,12/19/2019,0.013779534999999999
354,12/20/2019,0.0
355,12/21/2019,0.0
356,12/22/2019,0.000393701
357,12/23/2019,0.005905514999999999
358,12/24/2019,0.11496069199999999
359,12/25/2019,0.001574804
360,12/26/2019,0.035039389
361,12/27/2019,0.065354366
362,12/28/2019,0.018110246
363,12/29/2019,0.015354339
364,12/30/2019,0.003149608
365,12/31/2019,0.001181103
366,01/01/2020,0.0
367,01/02/2020,0.0
368,01/03/2020,0.0
369,01/04/2020,0.0
370,01/05/2020,0.0066929170000000005
371,01/06/2020,0.000787402
372,01/07/2020,0.011811029999999998
373,01/08/2020,0.00393701
374,01/09/2020,0.00393701
375,01/10/2020,0.012204731
376,01/11/2020,0.029921276
377,01/12/2020,0.030708678
378,01/13/2020,0.035039389
379,01/14/2020,0.001968505
380,01/15/2020,0.0066929170000000005
381,01/16/2020,0.089370127
382,01/17/2020,0.045669315999999995
383,01/18/2020,0.037401594999999996
384,01/19/2020,0.002362206
385,01/20/2020,0.041338605
386,01/21/2020,0.07086618
387,01/22/2020,0.028346471999999998
388,01/23/2020,0.038976398999999995
389,01/24/2020,0.033464585
390,01/25/2020,0.014566936999999999
391,01/26/2020,0.011417328999999999
392,01/27/2020,0.0
393,01/28/2020,0.022440956999999997
394,01/29/2020,0.0066929170000000005
395,01/30/2020,0.004330711
396,01/31/2020,0.016929143
397,02/01/2020,0.002362206
398,02/02/2020,0.0
399,02/03/2020,0.040551203
400,02/04/2020,0.002362206
401,02/05/2020,0.06889767499999999
402,02/06/2020,0.057874047
403,02/07/2020,0.009842525
404,02/08/2020,0.001181103
405,02/09/2020,0.025590565
406,02/10/2020,0.000393701
407,02/11/2020,0.09685044599999999
408,02/12/2020,0.027952770999999998
409,02/13/2020,0.040944904
410,02/14/2020,0.042126007
411,02/15/2020,0.016929143
412,02/16/2020,0.0787402
413,02/17/2020,0.05905515
414,02/18/2020,0.051968532
415,02/19/2020,0.0393701
416,02/20/2020,0.162204812
417,02/21/2020,0.025590565
418,02/22/2020,0.107874074
419,02/23/2020,0.009448824
420,02/24/2020,0.013385834000000001
421,02/25/2020,0.001968505
422,02/26/2020,0.0
423,02/27/2020,0.0
424,02/28/2020,0.0
425,02/29/2020,0.0
426,03/01/2020,0.0
427,03/02/2020,0.0
428,03/03/2020,0.0
429,03/04/2020,0.031102379
430,03/05/2020,0.0
431,03/06/2020,0.13897645299999997
432,03/07/2020,0.0
433,03/08/2020,0.0
434,03/09/2020,0.0
435,03/10/2020,0.005118113
436,03/11/2020,0.052755934
437,03/12/2020,0.003149608
438,03/13/2020,0.0
439,03/14/2020,0.0
440,03/15/2020,0.0
441,03/16/2020,0.0
442,03/17/2020,0.000393701
443,03/18/2020,0.0
444,03/19/2020,0.008661422
445,03/20/2020,0.0
446,03/21/2020,0.005905514999999999
447,03/22/2020,0.011023628
448,03/23/2020,0.001181103
449,03/24/2020,0.0
450,03/25/2020,0.12598432
451,03/26/2020,0.000393701
452,03/27/2020,0.055905541999999996
453,03/28/2020,0.007480319
454,03/29/2020,0.0
455,03/30/2020,0.0
456,03/31/2020,0.001574804
457,04/01/2020,0.000393701
458,04/02/2020,0.01574804
459,04/03/2020,0.00787402
460,04/04/2020,0.005511814
461,04/05/2020,0.033464585
462,04/06/2020,0.047637821
463,04/07/2020,0.044881913999999995
464,04/08/2020,0.013779534999999999
465,04/09/2020,0.033858286
466,04/10/2020,0.027559069999999998
467,04/11/2020,0.036614193
468,04/12/2020,0.008661422
469,04/13/2020,0.123622114
470,04/14/2020,0.007480319
471,04/15/2020,0.0
472,04/16/2020,0.0
473,04/17/2020,0.0
474,04/18/2020,0.08070870499999999
475,04/19/2020,0.0066929170000000005
476,04/20/2020,0.009842525
477,04/21/2020,0.003149608
478,04/22/2020,0.0
479,04/23/2020,0.0
480,04/24/2020,0.0
481,04/25/2020,0.01574804
482,04/26/2020,0.008267720999999999
483,04/27/2020,0.012204731
484,04/28/2020,0.012992133
485,04/29/2020,0.063385861
486,04/30/2020,0.000393701
487,05/01/2020,0.000787402
488,05/02/2020,0.003149608
489,05/03/2020,0.0
490,05/04/2020,0.0
491,05/05/2020,0.000393701
492,05/06/2020,0.002362206
493,05/07/2020,0.011811029999999998
494,05/08/2020,0.00393701
495,05/09/2020,0.001181103
496,05/10/2020,0.0
497,05/11/2020,0.020866153
498,05/12/2020,0.0
499,05/13/2020,0.0
500,05/14/2020,0.0
501,05/15/2020,0.028346471999999998
502,05/16/2020,0.0
503,05/17/2020,0.0
504,05/18/2020,0.000393701
505,05/19/2020,0.039763801
506,05/20/2020,0.006299216
507,05/21/2020,0.025984266
508,05/22/2020,0.0
509,05/23/2020,0.0
510,05/24/2020,0.0
511,05/25/2020,0.001968505
512,05/26/2020,0.007480319
513,05/27/2020,0.019291349
514,05/28/2020,0.001181103
515,05/29/2020,0.008267720999999999
516,05/30/2020,0.018897648
517,05/31/2020,0.06299216
518,06/01/2020,0.030708678
519,06/02/2020,0.0
520,06/03/2020,0.003149608
521,06/04/2020,0.001574804
522,06/05/2020,0.0
523,06/06/2020,0.008661422
524,06/07/2020,0.0
525,06/08/2020,0.000393701
526,06/09/2020,0.000393701
527,06/10/2020,0.071653582
528,06/11/2020,0.09133863199999999
529,06/12/2020,0.057086645
530,06/13/2020,0.013779534999999999
531,06/14/2020,0.001968505
532,06/15/2020,0.0
533,06/16/2020,0.000393701
534,06/17/2020,0.001574804
535,06/18/2020,0.016929143
536,06/19/2020,0.29566945099999997
537,06/20/2020,0.012204731
538,06/21/2020,0.032677183
539,06/22/2020,0.030314977
540,06/23/2020,0.011023628
541,06/24/2020,0.025984266
542,06/25/2020,0.017322844
543,06/26/2020,0.19685049999999998
544,06/27/2020,0.018110246
545,06/28/2020,0.008267720999999999
546,06/29/2020,0.009448824
547,06/30/2020,0.0
548,07/01/2020,0.050393728
549,07/02/2020,0.014173235999999999
550,07/03/2020,0.036220492
551,07/04/2020,0.035826791
552,07/05/2020,0.033070883999999995
553,07/06/2020,0.000393701
554,07/07/2020,0.0
555,07/08/2020,0.004724412
556,07/09/2020,0.01574804
557,07/10/2020,0.032283481999999995
558,07/11/2020,0.05472443899999999
559,07/12/2020,0.016929143
560,07/13/2020,0.027952770999999998
561,07/14/2020,0.031102379
562,07/15/2020,0.168504028
563,07/16/2020,0.011811029999999998
564,07/17/2020,0.007480319
565,07/18/2020,0.0
566,07/19/2020,0.0
567,07/20/2020,0.00787402
568,07/21/2020,0.001574804
569,07/22/2020,0.0035433089999999997
570,07/23/2020,0.011023628
571,07/24/2020,0.001181103
572,07/25/2020,0.001968505
573,07/26/2020,0.01574804
574,07/27/2020,0.054330737999999996
575,07/28/2020,0.024015761
576,07/29/2020,0.005511814
577,07/30/2020,0.0
578,07/31/2020,0.064173263
579,08/01/2020,0.009055123
580,08/02/2020,0.002755907
581,08/03/2020,0.0
582,08/04/2020,0.0
583,08/05/2020,0.0
584,08/06/2020,0.000787402
585,08/07/2020,0.018503947
586,08/08/2020,0.124803217
587,08/09/2020,0.016141740999999998
588,08/10/2020,0.000787402
589,08/11/2020,0.013779534999999999
590,08/12/2020,0.023228358999999997
591,08/13/2020,0.0
592,08/14/2020,0.0
593,08/15/2020,0.018897648
594,08/16/2020,0.03543309
595,08/17/2020,0.1181103
596,08/18/2020,0.001181103
597,08/19/2020,0.019291349
598,08/20/2020,0.005905514999999999
599,08/21/2020,0.012992133
600,08/22/2020,0.005905514999999999
601,08/23/2020,0.008661422
602,08/24/2020,0.0
603,08/25/2020,0.0
604,08/26/2020,0.0066929170000000005
605,08/27/2020,0.0
606,08/28/2020,0.022834657999999997
607,08/29/2020,0.027952770999999998
608,08/30/2020,0.001968505
609,08/31/2020,0.007480319
610,09/01/2020,0.012204731
611,09/02/2020,0.240551311
612,09/03/2020,0.0
613,09/04/2020,0.019291349
614,09/05/2020,0.021259854
615,09/06/2020,0.001574804
616,09/07/2020,0.031102379
617,09/08/2020,0.035039389
618,09/09/2020,0.011023628
619,09/10/2020,0.0
620,09/11/2020,0.0
621,09/12/2020,0.001968505
622,09/13/2020,0.013779534999999999
623,09/14/2020,0.006299216
624,09/15/2020,0.024803163
625,09/16/2020,0.009842525
626,09/17/2020,0.002755907
627,09/18/2020,0.0
628,09/19/2020,0.000393701
629,09/20/2020,0.005511814
630,09/21/2020,0.022440956999999997
631,09/22/2020,0.004724412
632,09/23/2020,0.0
633,09/24/2020,0.0
634,09/25/2020,0.052362233
635,09/26/2020,0.018897648
636,09/27/2020,0.001574804
637,09/28/2020,0.007480319
638,09/29/2020,0.000393701
639,09/30/2020,0.001574804
640,10/01/2020,0.001968505
641,10/02/2020,0.009842525
642,10/03/2020,0.020078751
643,10/04/2020,0.022047256
644,10/05/2020,0.16732292499999998
645,10/06/2020,0.028346471999999998
646,10/07/2020,0.010629927
647,10/08/2020,0.09133863199999999
648,10/09/2020,0.060236253
649,10/10/2020,0.001181103
650,10/11/2020,0.0
651,10/12/2020,0.0
652,10/13/2020,0.012204731
653,10/14/2020,0.113779589
654,10/15/2020,0.056692943999999995
655,10/16/2020,0.10590556899999999
656,10/17/2020,0.000393701
657,10/18/2020,0.0
658,10/19/2020,0.015354339
659,10/20/2020,0.009055123
660,10/21/2020,0.0066929170000000005
661,10/22/2020,0.0
662,10/23/2020,0.005118113
663,10/24/2020,0.142126061
664,10/25/2020,0.000393701
665,10/26/2020,0.0
666,10/27/2020,0.00393701
667,10/28/2020,0.069291376
668,10/29/2020,0.028740172999999997
669,10/30/2020,0.000393701
670,10/31/2020,0.001181103
671,11/01/2020,0.0066929170000000005
672,11/02/2020,0.012598432
673,11/03/2020,0.001968505
674,11/04/2020,0.050393728
675,11/05/2020,0.0
676,11/06/2020,0.0
677,11/07/2020,0.010629927
678,11/08/2020,0.061023654999999996
679,11/09/2020,0.011023628
680,11/10/2020,0.000393701
681,11/11/2020,0.058267747999999994
682,11/12/2020,0.009448824
683,11/13/2020,0.002755907
684,11/14/2020,0.0
685,11/15/2020,0.004330711
686,11/16/2020,0.07480318999999999
687,11/17/2020,0.000393701
688,11/18/2020,0.000787402
689,11/19/2020,0.018503947
690,11/20/2020,0.06299216
691,11/21/2020,0.021653555
692,11/22/2020,0.074015788
693,11/23/2020,0.033858286
694,11/24/2020,0.000393701
695,11/25/2020,0.032283481999999995
696,11/26/2020,0.0
697,11/27/2020,0.002755907
698,11/28/2020,0.000393701
699,11/29/2020,0.0
700,11/30/2020,0.003149608
701,12/01/2020,0.001181103
702,12/02/2020,0.023228358999999997
703,12/03/2020,0.025590565
704,12/04/2020,0.0066929170000000005
705,12/05/2020,0.015354339
706,12/06/2020,0.020078751
707,12/07/2020,0.017716545
708,12/08/2020,0.064173263
709,12/09/2020,0.029921276
710,12/10/2020,0.014566936999999999
711,12/11/2020,0.00787402
712,12/12/2020,0.10905517699999999
713,12/13/2020,0.037795296
714,12/14/2020,0.001574804
715,12/15/2020,0.018110246
716,12/16/2020,0.033070883999999995
717,12/17/2020,0.052755934
718,12/18/2020,0.0
719,12/19/2020,0.027165368999999998
720,12/20/2020,0.001181103
721,12/21/2020,0.000393701
722,12/22/2020,0.000393701
723,12/23/2020,0.000787402
724,12/24/2020,0.0
725,12/25/2020,0.000393701
726,12/26/2020,0.016141740999999998
727,12/27/2020,0.025196864
728,12/28/2020,0.0
729,12/29/2020,0.001574804
730,12/30/2020,0.0
731,12/31/2020,0.097244147
732,01/01/2021,0.033464585
733,01/02/2021,0.062598459
734,01/03/2021,0.018897648
735,01/04/2021,0.0
736,01/05/2021,0.053937037
737,01/06/2021,0.006299216
738,01/07/2021,0.005905514999999999
739,01/08/2021,0.002755907
740,01/09/2021,0.003149608
741,01/10/2021,0.009055123
742,01/11/2021,0.011023628
743,01/12/2021,0.005511814
744,01/13/2021,0.016141740999999998
745,01/14/2021,0.001181103
746,01/15/2021,0.011023628
747,01/16/2021,0.001574804
748,01/17/2021,0.012992133
749,01/18/2021,0.0
750,01/19/2021,0.012992133
751,01/20/2021,0.010629927
752,01/21/2021,0.008267720999999999
753,01/22/2021,0.027952770999999998
754,01/23/2021,0.046850419
755,01/24/2021,0.095275642
756,01/25/2021,0.20000010799999998
757,01/26/2021,0.062204758
758,01/27/2021,0.132677237
759,01/28/2021,0.029133873999999997
760,01/29/2021,0.018503947
761,01/30/2021,0.001181103
762,01/31/2021,0.000393701
763,02/01/2021,0.006299216
764,02/02/2021,0.016141740999999998
765,02/03/2021,0.031102379
766,02/04/2021,0.06299216
767,02/05/2021,0.074015788
768,02/06/2021,0.026377967
769,02/07/2021,0.012204731
770,02/08/2021,0.0
771,02/09/2021,0.023622059999999997
772,02/10/2021,0.013385834000000001
773,02/11/2021,0.0035433089999999997
774,02/12/2021,0.078346499
775,02/13/2021,0.001181103
776,02/14/2021,0.003149608
777,02/15/2021,0.042126007
778,02/16/2021,0.001574804
779,02/17/2021,0.003149608
780,02/18/2021,0.029921276
781,02/19/2021,0.0035433089999999997
782,02/20/2021,0.0
783,02/21/2021,0.028740172999999997
784,02/22/2021,0.124409516
785,02/23/2021,0.007480319
786,02/24/2021,0.021653555
787,02/25/2021,0.005905514999999999
788,02/26/2021,0.020078751
789,02/27/2021,0.0
790,02/28/2021,0.0
791,03/01/2021,0.0
792,03/02/2021,0.0
793,03/03/2021,0.0
794,03/04/2021,0.0
795,03/05/2021,0.0
796,03/06/2021,0.000393701
797,03/07/2021,0.0
798,03/08/2021,0.022834657999999997
799,03/09/2021,0.000393701
800,03/10/2021,0.0
801,03/11/2021,0.007480319
802,03/12/2021,0.0
803,03/13/2021,0.0
804,03/14/2021,0.036220492
805,03/15/2021,0.010236226
806,03/16/2021,0.014566936999999999
807,03/17/2021,0.025590565
808,03/18/2021,0.002755907
809,03/19/2021,0.050787429
810,03/20/2021,0.042519708
811,03/21/2021,0.005511814
812,03/22/2021,0.008267720999999999
813,03/23/2021,0.016929143
814,03/24/2021,0.046850419
815,03/25/2021,0.000787402
816,03/26/2021,0.043700811
817,03/27/2021,0.0393701
818,03/28/2021,0.027559069999999998
819,03/29/2021,0.007086617999999999
820,03/30/2021,0.0035433089999999997
821,03/31/2021,0.0066929170000000005
822,04/01/2021,0.026377967
823,04/02/2021,0.000787402
824,04/03/2021,0.002755907
825,04/04/2021,0.041338605
826,04/05/2021,0.0035433089999999997
827,04/06/2021,0.002362206
828,04/07/2021,0.004724412
829,04/08/2021,0.0
830,04/09/2021,0.0
831,04/10/2021,0.0
832,04/11/2021,0.0
833,04/12/2021,0.0
834,04/13/2021,0.0
835,04/14/2021,0.0
836,04/15/2021,0.000393701
837,04/16/2021,0.0
838,04/17/2021,0.033070883999999995
839,04/18/2021,0.10905517699999999
840,04/19/2021,0.063385861
841,04/20/2021,0.000393701
842,04/21/2021,0.025196864
843,04/22/2021,0.006299216
844,04/23/2021,0.001574804
845,04/24/2021,0.018503947
846,04/25/2021,0.000393701
847,04/26/2021,0.0
848,04/27/2021,0.000393701
849,04/28/2021,0.0
850,04/29/2021,0.0
851,04/30/2021,0.0
852,05/01/2021,0.0
853,05/02/2021,0.0
854,05/03/2021,0.0
855,05/04/2021,0.0
856,05/05/2021,0.0
857,05/06/2021,0.039763801
858,05/07/2021,0.136220546
859,05/08/2021,0.087401622
860,05/09/2021,0.030314977
861,05/10/2021,0.065354366
862,05/11/2021,0.007480319
863,05/12/2021,0.0
864,05/13/2021,0.0
865,05/14/2021,0.0
866,05/15/2021,0.002755907
867,05/16/2021,0.012992133
868,05/17/2021,0.011023628
869,05/18/2021,0.012598432
870,05/19/2021,0.0035433089999999997
871,05/20/2021,0.0
872,05/21/2021,0.001181103
873,05/22/2021,0.010236226
874,05/23/2021,0.013385834000000001
875,05/24/2021,0.0
876,05/25/2021,0.014960638
877,05/26/2021,0.0
878,05/27/2021,0.0
879,05/28/2021,0.0
880,05/29/2021,0.000393701
881,05/30/2021,0.000787402
882,05/31/2021,0.000787402
883,06/01/2021,0.0
884,06/02/2021,0.0
885,06/03/2021,0.00393701
886,06/04/2021,0.0
887,06/05/2021,0.002362206
888,06/06/2021,0.016929143
889,06/07/2021,0.0035433089999999997
890,06/08/2021,0.0
891,06/09/2021,0.000787402
892,06/10/2021,0.069685077
893,06/11/2021,0.009842525
894,06/12/2021,0.013385834000000001
895,06/13/2021,0.013779534999999999
896,06/14/2021,0.01968505
897,06/15/2021,0.027165368999999998
898,06/16/2021,0.000393701
899,06/17/2021,0.000393701
900,06/18/2021,0.0
901,06/19/2021,0.0
902,06/20/2021,0.000393701
903,06/21/2021,0.0
904,06/22/2021,0.006299216
905,06/23/2021,0.033464585
906,06/24/2021,0.020078751
907,06/25/2021,0.007086617999999999
908,06/26/2021,0.06692917
909,06/27/2021,0.014566936999999999
910,06/28/2021,0.071653582
911,06/29/2021,0.001181103
912,06/30/2021,0.005511814
913,07/01/2021,0.0
914,07/02/2021,0.0
915,07/03/2021,0.0
916,07/04/2021,0.268897783
917,07/05/2021,0.028346471999999998
918,07/06/2021,0.036614193
919,07/07/2021,0.01968505
920,07/08/2021,0.0
921,07/09/2021,0.001181103
922,07/10/2021,0.005905514999999999
923,07/11/2021,0.000787402
924,07/12/2021,0.007086617999999999
925,07/13/2021,0.014173235999999999
926,07/14/2021,0.002362206
927,07/15/2021,0.014566936999999999
928,07/16/2021,0.014566936999999999
929,07/17/2021,0.00393701
930,07/18/2021,0.001181103
931,07/19/2021,0.0066929170000000005
932,07/20/2021,0.010236226
933,07/21/2021,0.006299216
934,07/22/2021,0.000393701
935,07/23/2021,0.018897648
936,07/24/2021,0.004724412
937,07/25/2021,0.0
938,07/26/2021,0.0
939,07/27/2021,0.0
940,07/28/2021,0.002362206
941,07/29/2021,0.000787402
942,07/30/2021,0.000393701
943,07/31/2021,0.0
944,08/01/2021,0.046063017
945,08/02/2021,0.0
946,08/03/2021,0.0
947,08/04/2021,0.0
948,08/05/2021,0.022834657999999997
949,08/06/2021,0.011417328999999999
950,08/07/2021,0.011811029999999998
951,08/08/2021,0.0
952,08/09/2021,0.007086617999999999
953,08/10/2021,0.000393701
954,08/11/2021,0.026771668000000002
955,08/12/2021,0.025590565
956,08/13/2021,0.007086617999999999
957,08/14/2021,0.001574804
958,08/15/2021,0.000393701
959,08/16/2021,0.0
960,08/17/2021,0.000393701
961,08/18/2021,0.033464585
962,08/19/2021,0.002755907
963,08/20/2021,0.004330711
964,08/21/2021,0.000393701
