,datetime,precip_in
300,10/27/1990,0.0
301,10/28/1990,1.09
302,10/29/1990,0.0
303,10/30/1990,0.0
304,10/31/1990,2.5
305,11/01/1990,3.91
306,11/02/1990,0.0
307,11/03/1990,0.0
308,11/04/1990,0.0
309,11/05/1990,4.45
310,11/06/1990,0.68
311,11/07/1990,0.0
312,11/08/1990,0.55
313,11/09/1990,0.0
314,11/10/1990,0.0
315,11/11/1990,0.0
316,11/12/1990,0.0
317,11/13/1990,0.83
318,11/14/1990,0.37
319,11/15/1990,0.0
320,11/16/1990,0.0
321,11/17/1990,0.0
322,11/18/1990,0.0
323,11/19/1990,0.61
324,11/20/1990,0.0
325,11/21/1990,1.06
326,11/22/1990,0.0
327,11/23/1990,0.45
328,11/24/1990,0.0
329,11/25/1990,0.0
330,11/26/1990,3.6
331,11/27/1990,1.03
332,11/28/1990,0.76
333,11/29/1990,0.79
334,11/30/1990,0.0
335,12/01/1990,0.0
336,12/02/1990,0.0
337,12/03/1990,0.0
338,12/04/1990,0.0
339,12/05/1990,0.0
340,12/06/1990,0.0
341,12/07/1990,0.28
342,12/08/1990,0.0
343,12/09/1990,0.0
344,12/10/1990,2.19
345,12/11/1990,0.97
346,12/12/1990,2.14
347,12/13/1990,1.64
348,12/14/1990,3.54
349,12/15/1990,0.0
350,12/16/1990,0.0
351,12/17/1990,2.45
352,12/18/1990,0.0
353,12/19/1990,0.5
354,12/20/1990,0.09
355,12/21/1990,0.3
356,12/22/1990,0.0
357,12/23/1990,0.0
358,12/24/1990,0.0
359,12/25/1990,0.0
360,12/26/1990,0.52
361,12/27/1990,0.0
362,12/28/1990,1.37
363,12/29/1990,0.0
364,12/30/1990,0.0
365,12/31/1990,0.0
366,01/01/1991,0.0
367,01/02/1991,0.0
368,01/03/1991,1.6
369,01/04/1991,3.0
370,01/05/1991,0.0
371,01/06/1991,0.0
372,01/07/1991,1.63
373,01/08/1991,0.37
374,01/09/1991,0.53
375,01/10/1991,2.6
376,01/11/1991,0.0
377,01/12/1991,0.0
378,01/13/1991,0.0
379,01/14/1991,0.6
380,01/15/1991,0.0
381,01/16/1991,2.55
382,01/17/1991,0.52
383,01/18/1991,1.21
384,01/19/1991,0.0
385,01/20/1991,0.0
386,01/21/1991,2.79
387,01/22/1991,0.71
388,01/23/1991,0.0
389,01/24/1991,0.0
390,01/25/1991,0.3
391,01/26/1991,0.0
392,01/27/1991,0.36
393,01/28/1991,1.01
394,01/29/1991,0.55
395,01/30/1991,1.1
396,01/31/1991,0.02
397,02/01/1991,0.0
398,02/02/1991,0.0
399,02/03/1991,0.0
400,02/04/1991,0.1
401,02/05/1991,0.0
402,02/06/1991,1.08
403,02/07/1991,0.2
404,02/08/1991,1.76
405,02/09/1991,0.0
406,02/10/1991,0.0
407,02/11/1991,1.04
408,02/12/1991,0.6
409,02/13/1991,0.0
410,02/14/1991,0.0
411,02/15/1991,0.0
412,02/16/1991,1.64
413,02/17/1991,0.0
414,02/18/1991,5.45
415,02/19/1991,2.47
416,02/20/1991,3.5
417,02/21/1991,3.04
418,02/22/1991,1.74
419,02/23/1991,0.0
420,02/24/1991,0.0
421,02/25/1991,0.78
422,02/26/1991,3.1
423,02/27/1991,2.9
424,02/28/1991,2.3
425,03/01/1991,1.05
426,03/02/1991,0.0
427,03/03/1991,0.0
428,03/04/1991,0.57
429,03/05/1991,0.0
430,03/06/1991,0.0
431,03/07/1991,0.0
432,03/08/1991,0.0
433,03/09/1991,0.0
434,03/10/1991,0.0
435,03/11/1991,0.7
436,03/12/1991,0.02
437,03/13/1991,0.0
438,03/14/1991,0.0
439,03/15/1991,0.0
440,03/16/1991,0.0
441,03/17/1991,0.0
442,03/18/1991,1.35
443,03/19/1991,0.0
444,03/20/1991,0.0
445,03/21/1991,0.0
446,03/22/1991,0.0
447,03/23/1991,0.0
448,03/24/1991,0.0
449,03/25/1991,0.43
450,03/26/1991,1.98
451,03/27/1991,0.4
452,03/28/1991,0.0
453,03/29/1991,1.98
454,03/30/1991,0.0
455,03/31/1991,0.0
456,04/01/1991,0.9
457,04/02/1991,1.0
458,04/03/1991,0.8
459,04/04/1991,0.0
460,04/05/1991,0.0
461,04/06/1991,0.0
462,04/07/1991,0.0
463,04/08/1991,0.81
464,04/09/1991,3.14
465,04/10/1991,0.0
466,04/11/1991,0.33
467,04/12/1991,0.0
468,04/13/1991,0.0
469,04/14/1991,0.0
470,04/15/1991,0.0
471,04/16/1991,0.0
472,04/17/1991,0.0
473,04/18/1991,0.64
474,04/19/1991,0.0
475,04/20/1991,0.0
476,04/21/1991,0.0
477,04/22/1991,4.14
478,04/23/1991,0.0
479,04/24/1991,0.0
480,04/25/1991,0.0
481,04/26/1991,0.0
482,04/27/1991,0.0
483,04/28/1991,0.0
484,04/29/1991,4.37
485,04/30/1991,0.0
486,05/01/1991,0.2
487,05/02/1991,0.0
488,05/03/1991,0.32
489,05/04/1991,0.0
490,05/05/1991,0.0
491,05/06/1991,1.28
492,05/07/1991,0.0
493,05/08/1991,0.17
494,05/09/1991,2.6
495,05/10/1991,0.0
496,05/11/1991,0.0
497,05/12/1991,0.0
498,05/13/1991,0.61
499,05/14/1991,0.06
500,05/15/1991,0.3
501,05/16/1991,0.0
502,05/17/1991,0.15
503,05/18/1991,0.0
504,05/19/1991,0.0
505,05/20/1991,0.07
506,05/21/1991,0.0
507,05/22/1991,0.76
508,05/23/1991,0.0
509,05/24/1991,0.0
510,05/25/1991,0.0
511,05/26/1991,0.0
512,05/27/1991,7.83
513,05/28/1991,0.67
514,05/29/1991,0.09
515,05/30/1991,0.02
516,05/31/1991,0.0
517,06/01/1991,0.0
518,06/02/1991,0.0
519,06/03/1991,0.22
520,06/04/1991,0.0
521,06/05/1991,0.82
522,06/06/1991,1.87
523,06/07/1991,0.0
524,06/08/1991,0.0
525,06/09/1991,0.0
526,06/10/1991,0.16
527,06/11/1991,0.0
528,06/12/1991,0.0
529,06/13/1991,0.0
530,06/14/1991,0.0
531,06/15/1991,0.0
532,06/16/1991,0.0
533,06/17/1991,3.43
534,06/18/1991,0.0
535,06/19/1991,0.0
536,06/20/1991,0.0
537,06/21/1991,0.0
538,06/22/1991,0.0
539,06/23/1991,0.0
540,06/24/1991,2.0
541,06/25/1991,0.0
542,06/26/1991,3.19
543,06/27/1991,1.33
544,06/28/1991,0.0
545,06/29/1991,0.0
546,06/30/1991,0.0
547,07/01/1991,1.52
548,07/02/1991,0.0
549,07/03/1991,0.0
550,07/04/1991,0.0
551,07/05/1991,1.6
552,07/06/1991,0.0
553,07/07/1991,0.0
554,07/08/1991,9.0
555,07/09/1991,0.15
556,07/10/1991,0.06
557,07/11/1991,0.0
558,07/12/1991,0.0
559,07/13/1991,0.0
560,07/14/1991,0.0
561,07/15/1991,0.0
562,07/16/1991,0.0
563,07/17/1991,0.0
564,07/18/1991,0.0
565,07/19/1991,0.0
566,07/20/1991,0.0
567,07/21/1991,0.0
568,07/22/1991,0.33
569,07/23/1991,0.0
570,07/24/1991,0.0
571,07/25/1991,0.0
572,07/26/1991,0.0
573,07/27/1991,0.0
574,07/28/1991,0.0
575,07/29/1991,0.0
576,07/30/1991,0.0
577,07/31/1991,1.59
578,08/01/1991,0.02
579,08/02/1991,0.17
580,08/03/1991,0.0
581,08/04/1991,0.0
582,08/05/1991,0.59
583,08/06/1991,0.17
584,08/07/1991,0.1
585,08/08/1991,0.12
586,08/09/1991,0.39
587,08/10/1991,0.0
588,08/11/1991,0.0
589,08/12/1991,0.02
590,08/13/1991,0.0
591,08/14/1991,0.0
592,08/15/1991,0.0
593,08/16/1991,0.0
594,08/17/1991,0.0
595,08/18/1991,0.0
596,08/19/1991,1.48
597,08/20/1991,0.0
598,08/21/1991,0.44
599,08/22/1991,0.68
600,08/23/1991,0.27
601,08/24/1991,0.0
602,08/25/1991,0.0
603,08/26/1991,0.0
604,08/27/1991,0.58
605,08/28/1991,1.32
606,08/29/1991,0.0
607,08/30/1991,0.0
608,08/31/1991,0.0
609,09/01/1991,0.0
610,09/02/1991,0.72
611,09/03/1991,0.0
612,09/04/1991,0.0
613,09/05/1991,0.0
614,09/06/1991,0.16
615,09/07/1991,0.0
616,09/08/1991,0.0
617,09/09/1991,1.68
618,09/10/1991,0.08
619,09/11/1991,0.0
620,09/12/1991,0.0
621,09/13/1991,0.0
622,09/14/1991,0.0
623,09/15/1991,0.0
624,09/16/1991,0.0
625,09/17/1991,0.39
626,09/18/1991,0.13
627,09/19/1991,0.0
628,09/20/1991,0.55
629,09/21/1991,0.0
630,09/22/1991,0.0
631,09/23/1991,0.0
632,09/24/1991,0.0
633,09/25/1991,0.25
634,09/26/1991,0.0
635,09/27/1991,0.0
636,09/28/1991,0.0
637,09/29/1991,0.0
638,09/30/1991,3.15
639,10/01/1991,0.0
640,10/02/1991,0.0
641,10/03/1991,0.0
642,10/04/1991,0.0
643,10/05/1991,0.0
644,10/06/1991,0.0
645,10/07/1991,9.87
646,10/08/1991,0.38
647,10/09/1991,0.0
648,10/10/1991,0.0
649,10/11/1991,0.0
650,10/12/1991,0.0
651,10/13/1991,0.0
652,10/14/1991,0.0
653,10/15/1991,0.0
654,10/16/1991,1.03
655,10/17/1991,0.47
656,10/18/1991,0.0
657,10/19/1991,0.0
658,10/20/1991,0.0
659,10/21/1991,0.49
660,10/22/1991,0.0
661,10/23/1991,1.18
662,10/24/1991,0.0
663,10/25/1991,0.0
664,10/26/1991,0.0
665,10/27/1991,0.0
666,10/28/1991,0.56
667,10/29/1991,0.84
668,10/30/1991,0.31
669,10/31/1991,1.0
670,11/01/1991,0.04
671,11/02/1991,0.0
672,11/03/1991,0.0
673,11/04/1991,0.11
674,11/05/1991,0.0
675,11/06/1991,0.25
676,11/07/1991,0.0
677,11/08/1991,2.67
678,11/09/1991,0.0
679,11/10/1991,0.0
680,11/11/1991,1.28
681,11/12/1991,0.0
682,11/13/1991,0.0
683,11/14/1991,0.0
684,11/15/1991,0.24
685,11/16/1991,0.0
686,11/17/1991,0.0
687,11/18/1991,0.65
688,11/19/1991,0.0
689,11/20/1991,0.0
690,11/21/1991,0.0
691,11/22/1991,0.0
692,11/23/1991,0.0
693,11/24/1991,0.0
694,11/25/1991,5.4
695,11/26/1991,0.13
696,11/27/1991,0.07
697,11/28/1991,0.0
698,11/29/1991,0.63
699,11/30/1991,0.0
700,12/01/1991,0.0
701,12/02/1991,4.19
702,12/03/1991,0.82
703,12/04/1991,0.0
704,12/05/1991,0.0
705,12/06/1991,NA
706,12/07/1991,NA
707,12/08/1991,NA
708,12/09/1991,NA
709,12/10/1991,NA
710,12/11/1991,NA
711,12/12/1991,NA
712,12/13/1991,0.0
713,12/14/1991,0.0
714,12/15/1991,0.0
715,12/16/1991,0.0
716,12/17/1991,0.0
717,12/18/1991,0.0
718,12/19/1991,0.86
719,12/20/1991,0.96
720,12/21/1991,0.0
721,12/22/1991,0.0
722,12/23/1991,0.0
723,12/24/1991,0.0
724,12/25/1991,0.0
725,12/26/1991,0.0
726,12/27/1991,0.0
727,12/28/1991,0.0
728,12/29/1991,0.0
729,12/30/1991,0.0
730,12/31/1991,1.9
731,01/01/1992,0.0
732,01/02/1992,0.0
733,01/03/1992,0.0
734,01/04/1992,0.0
735,01/05/1992,0.0
736,01/06/1992,2.68
737,01/07/1992,0.0
738,01/08/1992,0.0
739,01/09/1992,2.0
740,01/10/1992,0.0
741,01/11/1992,0.0
742,01/12/1992,0.0
743,01/13/1992,1.8
744,01/14/1992,0.0
745,01/15/1992,8.76
746,01/16/1992,0.19
747,01/17/1992,0.0
748,01/18/1992,0.0
749,01/19/1992,0.0
750,01/20/1992,0.03
751,01/21/1992,0.0
752,01/22/1992,0.0
753,01/23/1992,1.44
754,01/24/1992,0.0
755,01/25/1992,0.0
756,01/26/1992,1.25
757,01/27/1992,0.0
758,01/28/1992,0.0
759,01/29/1992,0.0
760,01/30/1992,0.1
761,01/31/1992,2.0
762,02/01/1992,0.0
763,02/02/1992,0.0
764,02/03/1992,1.46
765,02/04/1992,0.28
766,02/05/1992,0.0
767,02/06/1992,2.0
768,02/07/1992,0.0
769,02/08/1992,0.0
770,02/09/1992,0.0
771,02/10/1992,0.53
772,02/11/1992,0.67
773,02/12/1992,2.64
774,02/13/1992,0.53
775,02/14/1992,0.0
776,02/15/1992,0.0
777,02/16/1992,0.0
778,02/17/1992,2.15
779,02/18/1992,1.85
780,02/19/1992,0.69
781,02/20/1992,0.09
782,02/21/1992,0.0
783,02/22/1992,0.0
784,02/23/1992,0.0
785,02/24/1992,2.17
786,02/25/1992,0.21
787,02/26/1992,0.8
788,02/27/1992,1.8
789,02/28/1992,0.0
790,02/29/1992,0.0
791,03/01/1992,0.0
792,03/02/1992,0.55
793,03/03/1992,0.08
794,03/04/1992,0.29
795,03/05/1992,0.6
796,03/06/1992,2.4
797,03/07/1992,0.0
798,03/08/1992,0.0
799,03/09/1992,5.27
800,03/10/1992,0.0
801,03/11/1992,0.08
802,03/12/1992,0.23
803,03/13/1992,2.3
804,03/14/1992,0.0
805,03/15/1992,0.0
806,03/16/1992,3.43
807,03/17/1992,0.0
808,03/18/1992,0.14
809,03/19/1992,0.0
810,03/20/1992,0.1
811,03/21/1992,0.0
812,03/22/1992,0.0
813,03/23/1992,0.09
814,03/24/1992,0.44
815,03/25/1992,0.97
816,03/26/1992,2.12
817,03/27/1992,0.21
818,03/28/1992,0.0
819,03/29/1992,0.0
820,03/30/1992,3.6
821,03/31/1992,0.45
822,04/01/1992,0.99
823,04/02/1992,0.58
824,04/03/1992,0.0
825,04/04/1992,0.0
826,04/05/1992,0.0
827,04/06/1992,0.43
828,04/07/1992,0.31
829,04/08/1992,0.84
830,04/09/1992,0.98
831,04/10/1992,0.17
832,04/11/1992,0.0
833,04/12/1992,0.0
834,04/13/1992,2.97
835,04/14/1992,0.52
836,04/15/1992,2.15
837,04/16/1992,0.0
838,04/17/1992,0.0
839,04/18/1992,0.0
840,04/19/1992,0.0
841,04/20/1992,11.27
842,04/21/1992,0.75
843,04/22/1992,0.0
844,04/23/1992,0.0
845,04/24/1992,4.59
846,04/25/1992,0.0
847,04/26/1992,0.0
848,04/27/1992,6.14
849,04/28/1992,1.13
850,04/29/1992,1.46
851,04/30/1992,0.42
852,05/01/1992,1.7
853,05/02/1992,0.0
854,05/03/1992,0.0
855,05/04/1992,1.83
856,05/05/1992,0.12
857,05/06/1992,1.15
858,05/07/1992,0.03
859,05/08/1992,0.08
860,05/09/1992,0.0
861,05/10/1992,0.0
862,05/11/1992,1.45
863,05/12/1992,0.83
864,05/13/1992,0.0
865,05/14/1992,1.05
866,05/15/1992,0.06
867,05/16/1992,0.0
868,05/17/1992,0.0
869,05/18/1992,0.02
870,05/19/1992,1.52
871,05/20/1992,0.73
872,05/21/1992,1.96
873,05/22/1992,6.35
874,05/23/1992,0.0
875,05/24/1992,0.0
876,05/25/1992,0.22
877,05/26/1992,0.32
878,05/27/1992,0.21
879,05/28/1992,0.0
880,05/29/1992,0.0
881,05/30/1992,0.0
882,05/31/1992,0.0
883,06/01/1992,0.92
884,06/02/1992,0.0
885,06/03/1992,0.66
886,06/04/1992,0.4
887,06/05/1992,0.22
888,06/06/1992,0.0
889,06/07/1992,0.0
890,06/08/1992,0.73
891,06/09/1992,0.11
892,06/10/1992,0.0
893,06/11/1992,0.36
894,06/12/1992,0.0
895,06/13/1992,0.0
896,06/14/1992,0.0
897,06/15/1992,0.03
898,06/16/1992,0.0
899,06/17/1992,0.0
900,06/18/1992,0.0
901,06/19/1992,0.0
902,06/20/1992,0.0
903,06/21/1992,0.0
904,06/22/1992,0.17
905,06/23/1992,0.0
906,06/24/1992,0.0
907,06/25/1992,0.0
908,06/26/1992,0.0
909,06/27/1992,0.0
910,06/28/1992,0.0
911,06/29/1992,0.69
912,06/30/1992,0.0
913,07/01/1992,0.0
914,07/02/1992,0.0
915,07/03/1992,0.77
916,07/04/1992,0.0
917,07/05/1992,0.0
918,07/06/1992,0.72
919,07/07/1992,0.0
920,07/08/1992,0.0
921,07/09/1992,0.15
922,07/10/1992,0.29
923,07/11/1992,0.0
924,07/12/1992,0.0
925,07/13/1992,0.1
926,07/14/1992,0.05
927,07/15/1992,0.51
928,07/16/1992,0.0
929,07/17/1992,1.0
930,07/18/1992,0.0
931,07/19/1992,0.0
932,07/20/1992,0.51
933,07/21/1992,0.0
934,07/22/1992,0.0
935,07/23/1992,0.15
936,07/24/1992,0.87
937,07/25/1992,0.0
938,07/26/1992,0.0
939,07/27/1992,0.32
940,07/28/1992,0.0
941,07/29/1992,3.4
942,07/30/1992,0.03
943,07/31/1992,0.17
944,08/01/1992,0.0
945,08/02/1992,0.0
946,08/03/1992,1.54
947,08/04/1992,0.15
948,08/05/1992,2.05
949,08/06/1992,0.0
950,08/07/1992,1.05
951,08/08/1992,0.0
952,08/09/1992,0.0
953,08/10/1992,0.59
954,08/11/1992,0.11
955,08/12/1992,0.03
956,08/13/1992,0.0
957,08/14/1992,0.0
958,08/15/1992,0.0
959,08/16/1992,0.0
960,08/17/1992,1.2
961,08/18/1992,0.0
962,08/19/1992,0.03
963,08/20/1992,0.46
964,08/21/1992,0.0
965,08/22/1992,0.0
966,08/23/1992,0.0
967,08/24/1992,2.84
968,08/25/1992,0.12
969,08/26/1992,0.0
970,08/27/1992,0.0
971,08/28/1992,0.4
972,08/29/1992,0.0
973,08/30/1992,0.0
974,08/31/1992,0.21
975,09/01/1992,0.0
976,09/02/1992,0.0
977,09/03/1992,0.0
978,09/04/1992,0.0
979,09/05/1992,0.0
980,09/06/1992,0.0
981,09/07/1992,0.1
982,09/08/1992,0.0
983,09/09/1992,0.26
984,09/10/1992,0.0
985,09/11/1992,0.36
986,09/12/1992,0.0
987,09/13/1992,0.0
988,09/14/1992,3.58
989,09/15/1992,0.0
990,09/16/1992,0.0
991,09/17/1992,1.4
992,09/18/1992,0.81
993,09/19/1992,0.0
994,09/20/1992,0.0
995,09/21/1992,0.0
996,09/22/1992,0.0
997,09/23/1992,0.0
998,09/24/1992,1.84
999,09/25/1992,0.02
1000,09/26/1992,0.0
1001,09/27/1992,0.0
1002,09/28/1992,0.65
1003,09/29/1992,0.0
1004,09/30/1992,0.0
1005,10/01/1992,0.33
1006,10/02/1992,0.0
1007,10/03/1992,0.0
1008,10/04/1992,0.0
1009,10/05/1992,0.0
1010,10/06/1992,0.0
1011,10/07/1992,1.18
1012,10/08/1992,0.0
1013,10/09/1992,0.39
1014,10/10/1992,0.0
1015,10/11/1992,0.0
1016,10/12/1992,1.07
1017,10/13/1992,0.0
1018,10/14/1992,0.0
1019,10/15/1992,0.0
1020,10/16/1992,0.0
1021,10/17/1992,0.0
1022,10/18/1992,0.0
1023,10/19/1992,0.68
1024,10/20/1992,0.45
1025,10/21/1992,0.43
1026,10/22/1992,1.35
1027,10/23/1992,1.4
1028,10/24/1992,0.0
1029,10/25/1992,0.0
1030,10/26/1992,1.1
1031,10/27/1992,0.87
1032,10/28/1992,0.0
1033,10/29/1992,0.0
1034,10/30/1992,1.9
1035,10/31/1992,1.37
1036,11/01/1992,0.0
1037,11/02/1992,4.06
1038,11/03/1992,0.78
1039,11/04/1992,1.45
1040,11/05/1992,2.01
1041,11/06/1992,7.67
1042,11/07/1992,0.0
1043,11/08/1992,0.0
1044,11/09/1992,2.5
1045,11/10/1992,0.15
1046,11/11/1992,0.0
1047,11/12/1992,0.52
1048,11/13/1992,0.08
1049,11/14/1992,0.0
1050,11/15/1992,0.0
1051,11/16/1992,2.3
1052,11/17/1992,0.0
1053,11/18/1992,4.52
1054,11/19/1992,0.1
1055,11/20/1992,0.04
1056,11/21/1992,0.0
1057,11/22/1992,0.0
1058,11/23/1992,0.03
1059,11/24/1992,0.0
1060,11/25/1992,0.35
1061,11/26/1992,0.0
1062,11/27/1992,0.0
1063,11/28/1992,0.07
1064,11/29/1992,0.0
1065,11/30/1992,2.0
1066,12/01/1992,0.49
1067,12/02/1992,0.7
1068,12/03/1992,0.26
1069,12/04/1992,0.0
1070,12/05/1992,0.0
1071,12/06/1992,0.0
1072,12/07/1992,0.58
1073,12/08/1992,0.69
1074,12/09/1992,0.31
1075,12/10/1992,0.0
1076,12/11/1992,0.0
1077,12/12/1992,0.0
1078,12/13/1992,0.0
1079,12/14/1992,1.55
1080,12/15/1992,0.07
1081,12/16/1992,0.0
1082,12/17/1992,0.32
1083,12/18/1992,0.2
1084,12/19/1992,0.0
1085,12/20/1992,0.0
1086,12/21/1992,1.09
1087,12/22/1992,1.4
1088,12/23/1992,0.0
1089,12/24/1992,1.02
