rainfall,date
12.5075,282_1982-01
12.5075,282_1982-01
12.5075,282_1982-01
12.5075,282_1982-01
12.5075,282_1982-01
12.5075,282_1982-01
12.5075,282_1982-01
12.5075,282_1982-01
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
28.435000000000002,283_1982-02
8.607505804085106,284_1982-03
8.609122735429567,284_1982-03
8.600886026008327,284_1982-03
8.607499394271663,284_1982-03
8.607499999903654,284_1982-03
8.607584250882738,284_1982-03
8.965807375365031,284_1982-03
8.5061449660345,284_1982-03
8.607484051404258,284_1982-03
8.607499996637621,284_1982-03
8.6076291631093,284_1982-03
10.214266006941495,284_1982-03
8.021308060781893,284_1982-03
8.606354103079918,284_1982-03
8.607499960006752,284_1982-03
8.607517267600945,284_1982-03
8.618824069156856,284_1982-03
8.40436978837494,284_1982-03
8.597713245890837,284_1982-03
8.607499903861536,284_1982-03
8.607500432469264,284_1982-03
8.607528290965162,284_1982-03
8.6056738210275,284_1982-03
8.60653034210084,284_1982-03
8.607499962792833,284_1982-03
4.208139712110347,285_1982-04
4.236840336048489,285_1982-04
4.203348398379803,285_1982-04
4.2074196789635465,285_1982-04
4.207499435898097,285_1982-04
4.211300637230347,285_1982-04
5.092608938712292,285_1982-04
4.14247124314252,285_1982-04
4.205730583143512,285_1982-04
4.207493823859979,285_1982-04
4.2125457535099375,285_1982-04
6.426280971475807,285_1982-04
3.2090347495523175,285_1982-04
4.177642877755603,285_1982-04
4.207467835833195,285_1982-04
4.208820906964842,285_1982-04
4.2974547807836405,285_1982-04
3.633822429915465,285_1982-04
4.090219344808587,285_1982-04
4.207442404744713,285_1982-04
4.2076115256383515,285_1982-04
4.208893323011786,285_1982-04
4.17051420949861,285_1982-04
4.181343487221663,285_1982-04
4.207469553826121,285_1982-04
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
9.159999999999998,286_1982-05
6.305000329324506,287_1982-06
6.305259999782653,287_1982-06
6.300986568118292,287_1982-06
6.304999957284823,287_1982-06
6.304999999999321,287_1982-06
6.30500817706225,287_1982-06
6.5065263881276145,287_1982-06
6.198826583128421,287_1982-06
6.30499887295762,287_1982-06
6.304999999951135,287_1982-06
6.3050136665901695,287_1982-06
7.595299827364892,287_1982-06
6.004745873831409,287_1982-06
6.30478413960042,287_1982-06
6.304999999042903,287_1982-06
6.3050012183431745,287_1982-06
6.308083025102651,287_1982-06
6.224603195730498,287_1982-06
6.3020481219300475,287_1982-06
6.304999997256323,287_1982-06
6.305000014651162,287_1982-06
6.305002971932629,287_1982-06
6.304736218713027,287_1982-06
6.30482104191639,287_1982-06
6.30499999911999,287_1982-06
8.21000259609845,288_1982-07
8.210943648148348,288_1982-07
8.204269825691915,288_1982-07
8.209999713557751,288_1982-07
8.209999999983513,288_1982-07
8.210043241613507,288_1982-07
8.498274095529418,288_1982-07
8.109710410685556,288_1982-07
8.209994546097693,288_1982-07
8.209999999340083,288_1982-07
8.210067775605944,288_1982-07
9.625777886407963,288_1982-07
7.71425118458026,288_1982-07
8.209566133148316,288_1982-07
8.20999999113427,288_1982-07
8.210008167537657,288_1982-07
8.21756874087022,288_1982-07
8.050492488694966,288_1982-07
8.20585197259707,288_1982-07
8.209999977725637,288_1982-07
8.210000169516984,288_1982-07
8.210014358554124,288_1982-07
8.209031347027084,288_1982-07
8.209637578938622,288_1982-07
8.209999991785907,288_1982-07
23.85750003023779,289_1982-08
23.85758459951072,289_1982-08
23.853773144218398,289_1982-08
23.857499996072068,289_1982-08
23.8575,289_1982-08
23.857501391920493,289_1982-08
24.11749520775176,289_1982-08
23.66437850124014,289_1982-08
23.857499962216675,289_1982-08
23.85749999999988,289_1982-08
23.857502569291842,289_1982-08
26.376104774254262,289_1982-08
23.440896124061076,289_1982-08
23.85748993613976,289_1982-08
23.85749999999592,289_1982-08
23.8575001437042,289_1982-08
23.85919526969145,289_1982-08
23.774775599401845,289_1982-08
23.85726795307013,289_1982-08
23.85749999998571,289_1982-08
23.857500000742736,289_1982-08
23.8575004804837,289_1982-08
23.85744424399202,289_1982-08
23.8574920159324,289_1982-08
23.85749999999631,289_1982-08
10.087500000157842,290_1982-09
10.087502793702892,290_1982-09
10.087211477722379,290_1982-09
10.087499999984749,290_1982-09
10.0875,290_1982-09
10.087500016541968,290_1982-09
10.133577826691862,290_1982-09
10.050484632030459,290_1982-09
10.087499997554051,290_1982-09
10.087499999999999,290_1982-09
10.087500034856376,290_1982-09
10.867783122130353,290_1982-09
10.015611626793874,290_1982-09
10.087493027075439,290_1982-09
10.087499999999881,290_1982-09
10.087500001047532,290_1982-09
10.087595625893444,290_1982-09
10.077708084202992,290_1982-09
10.087169521835412,290_1982-09
10.087499999999453,290_1982-09
10.087500000001757,290_1982-09
10.087500005229604,290_1982-09
10.087496868495412,290_1982-09
10.08749466196022,290_1982-09
10.087499999999894,290_1982-09
11.292500006403952,291_1982-10
11.292537536309377,291_1982-10
11.290764501941233,291_1982-10
11.292499999356208,291_1982-10
11.292499999999999,291_1982-10
11.292500396895262,291_1982-10
11.489413227756563,291_1982-10
11.167767224930971,291_1982-10
11.292499898679806,291_1982-10
11.292499999999668,291_1982-10
11.292500768529816,291_1982-10
13.624570153434584,291_1982-10
11.021640294585259,291_1982-10
11.29238383792951,291_1982-10
11.292499999984887,291_1982-10
11.292500034338435,291_1982-10
11.293349604513265,291_1982-10
11.24465536863035,291_1982-10
11.288996991873093,291_1982-10
11.292499999941654,291_1982-10
11.292500000118158,291_1982-10
11.292500137098466,291_1982-10
11.292445884547925,291_1982-10
11.292408288080992,291_1982-10
11.292499999986417,291_1982-10
8.46250242109821,292_1982-11
8.463605161139952,292_1982-11
8.45469567443265,292_1982-11
8.462499707412585,292_1982-11
8.462499999954725,292_1982-11
8.462544837272821,292_1982-11
8.885607371364609,292_1982-11
8.31173498740062,292_1982-11
8.462481375612853,292_1982-11
8.462499997683372,292_1982-11
8.462571485765507,292_1982-11
10.691043442628153,292_1982-11
8.022233273766044,292_1982-11
8.45997788145902,292_1982-11
8.462499965209055,292_1982-11
8.462507951943946,292_1982-11
8.47220983296355,292_1982-11
8.31850577427729,292_1982-11
8.435591206053505,292_1982-11
8.462499909298659,292_1982-11
8.462500142814685,292_1982-11
8.462518470136821,292_1982-11
8.460829172499857,292_1982-11
8.460366115380458,292_1982-11
8.462499967758012,292_1982-11
3.5825021715076004,293_1982-12
3.5832063383365016,293_1982-12
3.578611935626087,293_1982-12
3.5824997264419567,293_1982-12
3.5824999999297487,293_1982-12
3.582534285160728,293_1982-12
3.774339951840211,293_1982-12
3.5189963238355975,293_1982-12
3.5824855014268255,293_1982-12
3.582499997103224,293_1982-12
3.582553277343596,293_1982-12
4.492096413501582,293_1982-12
3.3867384475239786,293_1982-12
3.5810286468868444,293_1982-12
3.5824999624398135,293_1982-12
3.5825066854219076,293_1982-12
3.587975720311744,293_1982-12
3.5131018469841258,293_1982-12
3.5688193526971297,293_1982-12
3.5824999070414996,293_1982-12
3.5825001493531854,293_1982-12
3.582514331059122,293_1982-12
3.581456954877802,293_1982-12
3.5812445748528967,293_1982-12
3.5824999650548124,293_1982-12
9.40804595947908,294_1983-01
9.43506736090831,294_1983-01
9.408983260544854,294_1983-01
9.407441475058684,294_1983-01
9.40749958071558,294_1983-01
9.410850747750645,294_1983-01
10.277964858902529,294_1983-01
9.37401416634529,294_1983-01
9.405975242620551,294_1983-01
9.407495182433047,294_1983-01
9.411971675374314,294_1983-01
11.631013522750148,294_1983-01
8.357524584067395,294_1983-01
9.38020956135761,294_1983-01
9.407474129914858,294_1983-01
9.408641826183116,294_1983-01
9.491722457483759,294_1983-01
8.817032724933892,294_1983-01
9.297310379102846,294_1983-01
9.407453172885061,294_1983-01
9.407592142056073,294_1983-01
9.408662102618681,294_1983-01
9.372631783584968,294_1983-01
9.383648272140624,294_1983-01
9.407475531270816,294_1983-01
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
10.2775,295_1983-02
6.256520745220572,296_1983-03
6.408594711294761,296_1983-03
6.220366083386082,296_1983-03
6.245575006273225,296_1983-03
6.2474583895183375,296_1983-03
6.282667386408002,296_1983-03
8.327740821008398,296_1983-03
6.010217389790375,296_1983-03
6.22717703681813,296_1983-03
6.247242899705474,296_1983-03
6.2911066579874415,296_1983-03
10.263861473085768,296_1983-03
4.538235728550111,296_1983-03
6.081203213102315,296_1983-03
6.246598961240587,296_1983-03
6.263154196849263,296_1983-03
6.612356989326377,296_1983-03
4.9549274551601235,296_1983-03
5.7960273217409455,296_1983-03
6.246100358553616,296_1983-03
6.2498408468054025,296_1983-03
6.262657042121294,296_1983-03
6.053183783441736,296_1983-03
6.100421637941815,296_1983-03
6.246643235359755,296_1983-03
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
3.45250000418099,298_1983-05
3.4525142687321946,298_1983-05
3.4517750231064492,298_1983-05
3.452499999461102,298_1983-05
3.4525,298_1983-05
3.4525002115997716,298_1983-05
3.5064549763453736,298_1983-05
3.4108111496362277,298_1983-05
3.4524999964790344,298_1983-05
3.452499999999999,298_1983-05
3.452500396587726,298_1983-05
4.00972591215168,298_1983-05
3.36561084158302,298_1983-05
3.4524998037187102,298_1983-05
3.452499999999949,298_1983-05
3.452500020649393,298_1983-05
3.4528084395912955,298_1983-05
3.436004942932338,298_1983-05
3.4524954899782734,298_1983-05
3.452499999999817,298_1983-05
3.4525000000937465,298_1983-05
3.4525000723942734,298_1983-05
3.452491326735777,298_1983-05
3.4524998577842276,298_1983-05
3.4524999999999544,298_1983-05
3.8975000749694164,299_1983-06
3.897589074643462,299_1983-06
3.8959454513501255,299_1983-06
3.897499991074726,299_1983-06
3.8974999999998268,299_1983-06
3.8975022207092236,299_1983-06
3.9951769439052236,299_1983-06
3.847729108323687,299_1983-06
3.8974994385546284,299_1983-06
3.8974999999835074,299_1983-06
3.8975038184432926,299_1983-06
4.600871955476261,299_1983-06
3.7695170941476985,299_1983-06
3.897330670982461,299_1983-06
3.897499999619034,299_1983-06
3.8975002979220905,299_1983-06
3.8986730629051447,299_1983-06
3.8653620995225877,299_1983-06
3.894795468497098,299_1983-06
3.8974999988429375,299_1983-06
3.897500002814161,299_1983-06
3.8975008332875434,299_1983-06
3.897384485833766,299_1983-06
3.897360537642296,299_1983-06
3.8974999996511226,299_1983-06
2.0650000001381192,300_1983-07
2.065001744837513,300_1983-07
2.0648898314525623,300_1983-07
2.064999999988107,300_1983-07
2.065,300_1983-07
2.0650000120237983,300_1983-07
2.0832089204275155,300_1983-07
2.053484360578739,300_1983-07
2.0649999958760925,300_1983-07
2.064999999999995,300_1983-07
2.065000024590714,300_1983-07
2.3366774093656817,300_1983-07
2.0417666842024373,300_1983-07
2.0649912681165215,300_1983-07
2.064999999999694,300_1983-07
2.0650000008501292,300_1983-07
2.065048953782642,300_1983-07
2.061481548206491,300_1983-07
2.0646472193310306,300_1983-07
2.0649999999986814,300_1983-07
2.065000000001838,300_1983-07
2.065000004007411,300_1983-07
2.064996811210565,300_1983-07
2.064993241594354,300_1983-07
2.0649999999997273,300_1983-07
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
8.270839422165642,302_1983-09
8.944052654013793,302_1983-09
7.793642301348972,302_1983-09
7.943991777212535,302_1983-09
8.031059051047018,302_1983-09
8.517438015097243,302_1983-09
11.511406495906211,302_1983-09
7.2355953772373125,302_1983-09
7.71690667089854,302_1983-09
8.01323805016598,302_1983-09
8.574528318654904,302_1983-09
12.760094444980707,302_1983-09
6.119206345471042,302_1983-09
7.148487471864181,302_1983-09
7.986964519772467,302_1983-09
8.348638698007807,302_1983-09
9.42422831470495,302_1983-09
5.978615163951731,302_1983-09
6.647084004968177,302_1983-09
7.9735659247645145,302_1983-09
8.150507357537979,302_1983-09
8.287678788001479,302_1983-09
7.1335679194062624,302_1983-09
7.249623897296875,302_1983-09
7.989991981028411,302_1983-09
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
9.655,304_1983-11
19.74250000995407,305_1983-12
19.742532455344488,305_1983-12
19.740081246390748,305_1983-12
19.742499998470898,305_1983-12
19.742500000000003,305_1983-12
19.742500521839588,305_1983-12
19.891812101702698,305_1983-12
19.597952146260194,305_1983-12
19.74250011033408,305_1983-12
19.74250000000068,305_1983-12
19.742500983606135,305_1983-12
21.32215690104958,305_1983-12
19.475846449004884,305_1983-12
19.742606692580072,305_1983-12
19.74250000002652,305_1983-12
19.74250004987118,305_1983-12
19.74331276250051,305_1983-12
19.69361198060998,305_1983-12
19.745287832582147,305_1983-12
19.742500000096967,305_1983-12
19.74250000021577,305_1983-12
19.742500173636728,305_1983-12
19.742512268634993,305_1983-12
19.74258512769861,305_1983-12
19.742500000023938,305_1983-12
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
9.162500000000001,307_1984-02
24.62250026236043,308_1984-03
24.622715547571218,308_1984-03
24.614952115954573,308_1984-03
24.622499955593646,308_1984-03
24.62250000000161,308_1984-03
24.622507339021123,308_1984-03
24.88932747586999,308_1984-03
24.395308316510874,308_1984-03
24.622503590778305,308_1984-03
24.622500000148705,308_1984-03
24.62251250321123,308_1984-03
26.474557938795215,308_1984-03
23.961615863776355,308_1984-03
24.623659864314117,308_1984-03
24.62250000326689,308_1984-03
24.622501018833866,308_1984-03
24.62594819518552,308_1984-03
24.46385449667855,308_1984-03
24.640180308050457,308_1984-03
24.622500009741152,308_1984-03
24.622500010410032,308_1984-03
24.622502085907346,308_1984-03
24.622687758940554,308_1984-03
24.623461118101634,308_1984-03
24.622500002997114,308_1984-03
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
7.227499999999999,309_1984-04
6.810000486213389,310_1984-05
6.810321856021942,310_1984-05
6.805400059113386,310_1984-05
6.8099999357449645,310_1984-05
6.809999999999417,310_1984-05
6.810011162490064,310_1984-05
7.022702515599922,310_1984-05
6.698089332743351,310_1984-05
6.809999147485419,310_1984-05
6.809999999966388,310_1984-05
6.810018422420991,310_1984-05
8.102818477162774,310_1984-05
6.466988261153105,310_1984-05
6.809897879084143,310_1984-05
6.809999999393592,310_1984-05
6.810001742499318,310_1984-05
6.813619869833505,310_1984-05
6.71558733551856,310_1984-05
6.808709957562181,310_1984-05
6.809999998307762,310_1984-05
6.810000023326072,310_1984-05
6.810003932124465,310_1984-05
6.809716254099057,310_1984-05
6.809915968348747,310_1984-05
6.809999999442238,310_1984-05
9.0575005766024,311_1984-06
9.057833466900481,311_1984-06
9.053274368887477,311_1984-06
9.057499926261666,311_1984-06
9.057500000000632,311_1984-06
9.05751238723775,311_1984-06
9.247362341187513,311_1984-06
8.961535713057382,311_1984-06
9.057500122945685,311_1984-06
9.057500000050538,311_1984-06
9.057520226498333,311_1984-06
10.161701519974493,311_1984-06
8.706265845948701,311_1984-06
9.057611613787532,311_1984-06
9.057500000886032,311_1984-06
9.057502011516112,311_1984-06
9.061029563579476,311_1984-06
8.958783330550665,311_1984-06
9.058883240365294,311_1984-06
9.05750000243046,311_1984-06
9.05750002948521,311_1984-06
9.05750406404622,311_1984-06
9.057259204524817,311_1984-06
9.057595772440125,311_1984-06
9.057500000820568,311_1984-06
2.6375007347378627,312_1984-07
2.6378265188565395,312_1984-07
2.6347042577084743,312_1984-07
2.6374999123212857,312_1984-07
2.6374999999982447,312_1984-07
2.6375136722776937,312_1984-07
2.7684440698822383,312_1984-07
2.5828466228910347,312_1984-07
2.637498889139986,312_1984-07
2.6374999999267033,312_1984-07
2.6375218148568482,312_1984-07
3.3296847817141706,312_1984-07
2.41006058181345,312_1984-07
2.637418159883644,312_1984-07
2.637499998921409,312_1984-07
2.6375024179846966,312_1984-07
2.640461010043404,312_1984-07
2.568442334267839,312_1984-07
2.636650077650699,312_1984-07
2.6374999971948516,312_1984-07
2.6375000431348434,312_1984-07
2.6375045778096604,312_1984-07
2.6371956009746147,312_1984-07
2.637432902290028,312_1984-07
2.6374999990051946,312_1984-07
7.890000008610336,313_1984-08
7.890026596759243,313_1984-08
7.888493050998554,313_1984-08
7.889999998796763,313_1984-08
7.890000000000002,313_1984-08
7.890000425349038,313_1984-08
7.990153005028973,313_1984-08
7.805625053266354,313_1984-08
7.890000036219548,313_1984-08
7.890000000000297,313_1984-08
7.890000794103908,313_1984-08
8.907696644965439,313_1984-08
7.718282045645156,313_1984-08
7.8900350264944885,313_1984-08
7.89000000001096,313_1984-08
7.890000042110256,313_1984-08
7.890592029960476,313_1984-08
7.857317802939854,313_1984-08
7.890870247497041,313_1984-08
7.890000000039307,313_1984-08
7.890000000197617,313_1984-08
7.890000143604773,313_1984-08
7.8899941115427525,313_1984-08
7.890028063967546,313_1984-08
7.890000000009908,313_1984-08
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
19.307500199547842,315_1984-10
19.307686081062016,315_1984-10
19.301889668349958,315_1984-10
19.307499968536355,315_1984-10
19.30750000000057,315_1984-10
19.307505729860676,315_1984-10
19.53465593108658,315_1984-10
19.13386617284032,315_1984-10
19.307501362582897,315_1984-10
19.30750000005495,315_1984-10
19.30750980297242,315_1984-10
20.911292110888674,315_1984-10
18.85011076430744,315_1984-10
19.30798585121443,315_1984-10
19.307500001237305,315_1984-10
19.307500783137378,315_1984-10
19.310339126206667,315_1984-10
19.197401697463953,315_1984-10
19.315079538347792,315_1984-10
19.307500003721188,315_1984-10
19.307500007720336,315_1984-10
19.307501842278523,315_1984-10
19.307512054824876,315_1984-10
19.30790223676195,315_1984-10
19.30750000113445,315_1984-10
11.93000002420519,316_1984-11
11.930058857670183,316_1984-11
11.927786741760517,316_1984-11
11.929999996911649,316_1984-11
11.929999999999996,316_1984-11
11.930001034953865,316_1984-11
12.081736900825582,316_1984-11
11.824229077314909,316_1984-11
11.92999992202778,316_1984-11
11.929999999999369,316_1984-11
11.930001887829604,316_1984-11
13.328463151057427,316_1984-11
11.697066263158307,316_1984-11
11.929962636420022,316_1984-11
11.929999999979653,316_1984-11
11.930000111639787,316_1984-11
11.931096141276237,316_1984-11
11.88190752893066,316_1984-11
11.929183082743654,316_1984-11
11.929999999930386,316_1984-11
11.930000000638296,316_1984-11
11.930000363130224,316_1984-11
11.92995145541497,316_1984-11
11.929969920860302,316_1984-11
11.929999999981543,316_1984-11
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
7.274563608435276,319_1985-02
7.348529642402015,319_1985-02
7.338252695957687,319_1985-02
7.272376693351727,319_1985-02
7.2724963176048085,319_1985-02
7.2827718586748755,319_1985-02
8.669357914943156,319_1985-02
7.472832679682919,319_1985-02
7.26704457735071,319_1985-02
7.272466907863202,319_1985-02
7.285742744842574,319_1985-02
10.35343143650481,319_1985-02
5.503181609094684,319_1985-02
7.201245635370667,319_1985-02
7.272352942722262,319_1985-02
7.27643749359106,319_1985-02
7.440529107691353,319_1985-02
6.133020986230967,319_1985-02
7.033264711914697,319_1985-02
7.272251634424669,319_1985-02
7.272917946346088,319_1985-02
7.275434826076946,319_1985-02
7.175890884734684,319_1985-02
7.210242001218036,319_1985-02
7.27236069551638,319_1985-02
5.655145751579498,320_1985-03
5.736288174337489,320_1985-03
5.60863438461994,320_1985-03
5.652008831134121,320_1985-03
5.652495420664359,320_1985-03
5.666143685404642,320_1985-03
7.637341202625216,320_1985-03
5.355655716546365,320_1985-03
5.645035018144117,320_1985-03
5.652458678286273,320_1985-03
5.670207496995107,320_1985-03
10.22777637170293,320_1985-03
3.9658227882047425,320_1985-03
5.55201244197668,320_1985-03
5.652311081591274,320_1985-03
5.657664119120211,320_1985-03
5.901117208510715,320_1985-03
4.557871916849064,320_1985-03
5.301115882620636,320_1985-03
5.652176964734985,320_1985-03
5.653030514290931,320_1985-03
5.6585378727071385,320_1985-03
5.545697143035922,320_1985-03
5.563304480566487,320_1985-03
5.652320403917231,320_1985-03
20.68514496251209,321_1985-04
20.703105259847277,321_1985-04
20.651628633189073,321_1985-04
20.684982764204115,321_1985-04
20.684999982580337,321_1985-04
20.686427649421514,321_1985-04
22.393938064291994,321_1985-04
20.32871009873009,321_1985-04
20.684507308547566,321_1985-04
20.684999627727205,321_1985-04
