,datetime,precip_in
202,07/21/1997,0.2
203,07/22/1997,0.0
204,07/23/1997,0.0
205,07/24/1997,0.1
206,07/25/1997,0.0
207,07/26/1997,0.3
208,07/27/1997,0.7
209,07/28/1997,0.0
210,07/29/1997,0.0
211,07/30/1997,0.0
212,07/31/1997,0.0
213,08/01/1997,0.0
214,08/02/1997,0.4
215,08/03/1997,0.0
216,08/04/1997,0.0
217,08/05/1997,0.1
218,08/06/1997,0.0
219,08/07/1997,0.2
220,08/08/1997,0.0
221,08/09/1997,0.5
222,08/10/1997,0.3
223,08/11/1997,0.1
224,08/12/1997,0.4
225,08/13/1997,0.0
226,08/14/1997,NA
227,08/15/1997,NA
228,08/16/1997,NA
229,08/17/1997,NA
230,08/18/1997,NA
231,08/19/1997,NA
232,08/20/1997,NA
233,08/21/1997,NA
234,08/22/1997,NA
235,08/23/1997,NA
236,08/24/1997,NA
237,08/25/1997,NA
238,08/26/1997,NA
239,08/27/1997,NA
240,08/28/1997,NA
241,08/29/1997,NA
242,08/30/1997,NA
243,08/31/1997,NA
244,09/01/1997,NA
245,09/02/1997,NA
246,09/03/1997,NA
247,09/04/1997,NA
248,09/05/1997,NA
249,09/06/1997,NA
250,09/07/1997,NA
251,09/08/1997,NA
252,09/09/1997,NA
253,09/10/1997,NA
254,09/11/1997,NA
255,09/12/1997,NA
256,09/13/1997,NA
257,09/14/1997,NA
258,09/15/1997,NA
259,09/16/1997,NA
260,09/17/1997,NA
261,09/18/1997,NA
262,09/19/1997,NA
263,09/20/1997,NA
264,09/21/1997,NA
265,09/22/1997,NA
266,09/23/1997,NA
267,09/24/1997,NA
268,09/25/1997,NA
269,09/26/1997,0.0
270,09/27/1997,0.0
271,09/28/1997,0.0
272,09/29/1997,0.0
273,09/30/1997,0.0
274,10/01/1997,0.0
275,10/02/1997,0.0
276,10/03/1997,0.0
277,10/04/1997,0.0
278,10/05/1997,0.0
279,10/06/1997,0.0
280,10/07/1997,0.4
281,10/08/1997,0.0
282,10/09/1997,0.0
283,10/10/1997,0.0
284,10/11/1997,0.3
285,10/12/1997,0.1
286,10/13/1997,0.1
287,10/14/1997,0.0
288,10/15/1997,0.1
289,10/16/1997,0.1
290,10/17/1997,0.0
291,10/18/1997,0.0
292,10/19/1997,0.0
293,10/20/1997,0.0
294,10/21/1997,0.1
295,10/22/1997,1.2
296,10/23/1997,0.1
297,10/24/1997,0.0
298,10/25/1997,0.0
299,10/26/1997,0.0
300,10/27/1997,0.0
301,10/28/1997,0.1
302,10/29/1997,0.0
303,10/30/1997,0.0
304,10/31/1997,0.5
305,11/01/1997,0.1
306,11/02/1997,0.3
307,11/03/1997,0.0
308,11/04/1997,0.0
309,11/05/1997,0.1
310,11/06/1997,0.3
311,11/07/1997,0.3
312,11/08/1997,0.2
313,11/09/1997,0.0
314,11/10/1997,0.0
315,11/11/1997,0.0
316,11/12/1997,0.2
317,11/13/1997,1.6
318,11/14/1997,0.2
319,11/15/1997,0.2
320,11/16/1997,0.4
321,11/17/1997,0.4
322,11/18/1997,0.0
323,11/19/1997,0.0
324,11/20/1997,0.1
325,11/21/1997,0.0
326,11/22/1997,0.0
327,11/23/1997,0.0
328,11/24/1997,0.0
329,11/25/1997,0.0
330,11/26/1997,0.0
331,11/27/1997,0.0
332,11/28/1997,0.1
333,11/29/1997,0.0
334,11/30/1997,0.0
335,12/01/1997,0.0
336,12/02/1997,0.5
337,12/03/1997,0.2
338,12/04/1997,0.3
339,12/05/1997,0.0
340,12/06/1997,0.0
341,12/07/1997,0.0
342,12/08/1997,0.0
343,12/09/1997,0.0
344,12/10/1997,0.0
345,12/11/1997,0.0
346,12/12/1997,0.0
347,12/13/1997,0.0
348,12/14/1997,0.0
349,12/15/1997,0.0
350,12/16/1997,0.0
351,12/17/1997,0.0
352,12/18/1997,0.0
353,12/19/1997,0.0
354,12/20/1997,0.5
355,12/21/1997,0.1
356,12/22/1997,2.4
357,12/23/1997,0.0
358,12/24/1997,0.1
359,12/25/1997,0.0
360,12/26/1997,0.1
361,12/27/1997,0.0
362,12/28/1997,0.2
363,12/29/1997,0.2
364,12/30/1997,0.0
365,12/31/1997,0.0
366,01/01/1998,0.0
367,01/02/1998,0.3
368,01/03/1998,0.4
369,01/04/1998,0.5
370,01/05/1998,0.4
371,01/06/1998,0.0
372,01/07/1998,0.0
373,01/08/1998,0.0
374,01/09/1998,0.0
375,01/10/1998,0.0
376,01/11/1998,0.4
377,01/12/1998,0.1
378,01/13/1998,0.4
379,01/14/1998,0.1
380,01/15/1998,0.0
381,01/16/1998,0.0
382,01/17/1998,0.1
383,01/18/1998,0.9
384,01/19/1998,0.4
385,01/20/1998,0.0
386,01/21/1998,0.0
387,01/22/1998,0.0
388,01/23/1998,0.3
389,01/24/1998,0.7
390,01/25/1998,1.0
391,01/26/1998,0.1
392,01/27/1998,0.3
393,01/28/1998,0.3
394,01/29/1998,3.5
395,01/30/1998,0.2
396,01/31/1998,0.2
397,02/01/1998,0.0
398,02/02/1998,0.1
399,02/03/1998,0.1
400,02/04/1998,0.1
401,02/05/1998,0.0
402,02/06/1998,0.0
403,02/07/1998,0.0
404,02/08/1998,0.0
405,02/09/1998,0.1
406,02/10/1998,0.0
407,02/11/1998,0.1
408,02/12/1998,0.1
409,02/13/1998,0.0
410,02/14/1998,0.0
411,02/15/1998,0.0
412,02/16/1998,0.0
413,02/17/1998,0.6
414,02/18/1998,0.4
415,02/19/1998,0.1
416,02/20/1998,0.0
417,02/21/1998,0.1
418,02/22/1998,0.1
419,02/23/1998,0.0
420,02/24/1998,0.1
421,02/25/1998,0.1
422,02/26/1998,0.0
423,02/27/1998,0.0
424,02/28/1998,0.0
425,03/01/1998,0.0
426,03/02/1998,0.0
427,03/03/1998,0.6
428,03/04/1998,0.5
429,03/05/1998,0.1
430,03/06/1998,0.7
431,03/07/1998,0.0
432,03/08/1998,5.4
433,03/09/1998,0.5
434,03/10/1998,0.1
435,03/11/1998,0.1
436,03/12/1998,0.0
437,03/13/1998,0.1
438,03/14/1998,0.4
439,03/15/1998,0.2
440,03/16/1998,0.4
441,03/17/1998,0.0
442,03/18/1998,0.5
443,03/19/1998,0.0
444,03/20/1998,0.0
445,03/21/1998,0.0
446,03/22/1998,3.4
447,03/23/1998,0.0
448,03/24/1998,0.0
449,03/25/1998,0.1
450,03/26/1998,0.5
451,03/27/1998,0.5
452,03/28/1998,0.0
453,03/29/1998,1.2
454,03/30/1998,0.3
455,03/31/1998,0.1
456,04/01/1998,0.1
457,04/02/1998,0.0
458,04/03/1998,0.0
459,04/04/1998,0.0
460,04/05/1998,0.0
461,04/06/1998,0.0
462,04/07/1998,0.0
463,04/08/1998,0.1
464,04/09/1998,0.0
465,04/10/1998,0.2
466,04/11/1998,0.0
467,04/12/1998,0.1
468,04/13/1998,0.0
469,04/14/1998,0.0
470,04/15/1998,0.0
471,04/16/1998,0.0
472,04/17/1998,0.0
473,04/18/1998,0.0
474,04/19/1998,0.0
475,04/20/1998,0.0
476,04/21/1998,0.1
477,04/22/1998,0.0
478,04/23/1998,0.0
479,04/24/1998,0.6
480,04/25/1998,0.1
481,04/26/1998,0.0
482,04/27/1998,0.0
483,04/28/1998,0.2
484,04/29/1998,0.0
485,04/30/1998,0.0
486,05/01/1998,0.0
487,05/02/1998,0.0
488,05/03/1998,0.0
489,05/04/1998,0.0
490,05/05/1998,0.0
491,05/06/1998,0.0
492,05/07/1998,0.0
493,05/08/1998,0.1
494,05/09/1998,0.0
495,05/10/1998,0.0
496,05/11/1998,0.2
497,05/12/1998,0.0
498,05/13/1998,0.0
499,05/14/1998,0.0
500,05/15/1998,0.1
501,05/16/1998,0.0
502,05/17/1998,0.0
503,05/18/1998,0.2
504,05/19/1998,0.4
505,05/20/1998,0.5
506,05/21/1998,0.0
507,05/22/1998,0.0
508,05/23/1998,0.0
509,05/24/1998,0.0
510,05/25/1998,0.0
511,05/26/1998,0.0
512,05/27/1998,0.1
513,05/28/1998,0.0
514,05/29/1998,0.0
515,05/30/1998,0.0
516,05/31/1998,0.0
517,06/01/1998,0.6
518,06/02/1998,1.8
519,06/03/1998,0.0
520,06/04/1998,0.1
521,06/05/1998,0.1
522,06/06/1998,0.0
523,06/07/1998,0.0
524,06/08/1998,0.0
525,06/09/1998,0.0
526,06/10/1998,0.1
527,06/11/1998,0.0
528,06/12/1998,0.1
529,06/13/1998,0.1
530,06/14/1998,0.0
531,06/15/1998,0.0
532,06/16/1998,0.0
533,06/17/1998,0.0
534,06/18/1998,0.0
535,06/19/1998,0.0
536,06/20/1998,0.1
537,06/21/1998,0.1
538,06/22/1998,0.4
539,06/23/1998,0.0
540,06/24/1998,0.0
541,06/25/1998,0.4
542,06/26/1998,0.0
543,06/27/1998,0.0
544,06/28/1998,0.0
545,06/29/1998,0.2
546,06/30/1998,0.0
547,07/01/1998,0.0
548,07/02/1998,0.0
549,07/03/1998,0.0
550,07/04/1998,0.0
551,07/05/1998,0.0
552,07/06/1998,0.0
553,07/07/1998,0.0
554,07/08/1998,0.1
555,07/09/1998,0.0
556,07/10/1998,0.0
557,07/11/1998,0.0
558,07/12/1998,0.0
559,07/13/1998,0.0
560,07/14/1998,0.0
561,07/15/1998,0.0
562,07/16/1998,0.0
563,07/17/1998,0.0
564,07/18/1998,0.0
565,07/19/1998,0.0
566,07/20/1998,0.0
567,07/21/1998,0.0
568,07/22/1998,0.8
569,07/23/1998,0.0
570,07/24/1998,0.0
571,07/25/1998,0.0
572,07/26/1998,0.0
573,07/27/1998,0.0
574,07/28/1998,0.2
575,07/29/1998,0.0
576,07/30/1998,0.0
577,07/31/1998,0.0
578,08/01/1998,1.2
579,08/02/1998,0.0
580,08/03/1998,0.0
581,08/04/1998,0.0
582,08/05/1998,0.0
583,08/06/1998,0.0
584,08/07/1998,0.0
585,08/08/1998,0.0
586,08/09/1998,0.0
587,08/10/1998,0.0
588,08/11/1998,0.0
589,08/12/1998,0.0
590,08/13/1998,0.0
591,08/14/1998,0.0
592,08/15/1998,0.0
593,08/16/1998,0.0
594,08/17/1998,0.0
595,08/18/1998,0.0
596,08/19/1998,0.0
597,08/20/1998,0.0
598,08/21/1998,0.0
599,08/22/1998,0.0
600,08/23/1998,0.0
601,08/24/1998,0.1
602,08/25/1998,0.1
603,08/26/1998,0.1
604,08/27/1998,0.1
605,08/28/1998,0.0
606,08/29/1998,0.0
607,08/30/1998,0.0
608,08/31/1998,0.0
609,09/01/1998,0.0
610,09/02/1998,0.0
611,09/03/1998,0.0
612,09/04/1998,0.2
613,09/05/1998,0.0
614,09/06/1998,0.0
615,09/07/1998,0.0
616,09/08/1998,0.0
617,09/09/1998,0.0
618,09/10/1998,0.0
619,09/11/1998,0.0
620,09/12/1998,0.0
621,09/13/1998,0.0
622,09/14/1998,0.0
623,09/15/1998,0.1
624,09/16/1998,0.0
625,09/17/1998,0.2
626,09/18/1998,0.3
627,09/19/1998,0.0
628,09/20/1998,0.3
629,09/21/1998,0.0
630,09/22/1998,0.0
631,09/23/1998,0.0
632,09/24/1998,0.4
633,09/25/1998,0.1
634,09/26/1998,0.4
635,09/27/1998,0.0
636,09/28/1998,0.3
637,09/29/1998,0.0
638,09/30/1998,0.0
639,10/01/1998,0.2
640,10/02/1998,0.0
641,10/03/1998,0.1
642,10/04/1998,0.1
643,10/05/1998,0.0
644,10/06/1998,0.0
645,10/07/1998,0.0
646,10/08/1998,0.0
647,10/09/1998,0.0
648,10/10/1998,0.0
649,10/11/1998,0.0
650,10/12/1998,0.0
651,10/13/1998,0.0
652,10/14/1998,0.0
653,10/15/1998,0.0
654,10/16/1998,0.1
655,10/17/1998,0.0
656,10/18/1998,0.0
657,10/19/1998,0.4
658,10/20/1998,0.0
659,10/21/1998,0.1
660,10/22/1998,0.1
661,10/23/1998,0.6
662,10/24/1998,0.0
663,10/25/1998,0.2
664,10/26/1998,0.8
665,10/27/1998,0.1
666,10/28/1998,0.4
667,10/29/1998,0.1
668,10/30/1998,0.0
669,10/31/1998,0.0
670,11/01/1998,0.0
671,11/02/1998,0.1
672,11/03/1998,0.0
673,11/04/1998,0.0
674,11/05/1998,0.3
675,11/06/1998,1.1
676,11/07/1998,0.0
677,11/08/1998,0.0
678,11/09/1998,0.3
679,11/10/1998,0.0
680,11/11/1998,0.0
681,11/12/1998,0.6
682,11/13/1998,0.0
683,11/14/1998,0.0
684,11/15/1998,0.0
685,11/16/1998,0.0
686,11/17/1998,0.0
687,11/18/1998,0.0
688,11/19/1998,0.0
689,11/20/1998,0.0
690,11/21/1998,0.0
691,11/22/1998,0.0
692,11/23/1998,0.1
693,11/24/1998,0.0
694,11/25/1998,0.0
695,11/26/1998,0.0
696,11/27/1998,0.0
697,11/28/1998,0.0
698,11/29/1998,0.1
699,11/30/1998,0.1
700,12/01/1998,0.3
701,12/02/1998,0.0
702,12/03/1998,0.0
703,12/04/1998,0.1
704,12/05/1998,0.0
705,12/06/1998,0.0
706,12/07/1998,0.5
707,12/08/1998,0.4
708,12/09/1998,0.0
709,12/10/1998,0.0
710,12/11/1998,0.0
711,12/12/1998,0.1
712,12/13/1998,0.2
713,12/14/1998,0.5
714,12/15/1998,0.0
715,12/16/1998,0.0
716,12/17/1998,0.0
717,12/18/1998,0.6
718,12/19/1998,0.3
719,12/20/1998,2.4
720,12/21/1998,1.1
721,12/22/1998,1.5
722,12/23/1998,2.3
723,12/24/1998,0.0
724,12/25/1998,0.4
725,12/26/1998,0.0
726,12/27/1998,0.0
727,12/28/1998,0.6
728,12/29/1998,0.0
729,12/30/1998,1.5
730,12/31/1998,0.0
731,01/01/1999,0.0
732,01/02/1999,0.1
733,01/03/1999,0.0
734,01/04/1999,0.2
735,01/05/1999,0.0
736,01/06/1999,0.0
737,01/07/1999,0.3
738,01/08/1999,0.0
739,01/09/1999,0.6
740,01/10/1999,0.9
741,01/11/1999,0.3
742,01/12/1999,2.3
743,01/13/1999,0.5
744,01/14/1999,0.2
745,01/15/1999,1.1
746,01/16/1999,1.3
747,01/17/1999,0.1
748,01/18/1999,0.2
749,01/19/1999,1.0
750,01/20/1999,0.0
751,01/21/1999,0.0
752,01/22/1999,0.1
753,01/23/1999,0.0
754,01/24/1999,0.1
755,01/25/1999,1.0
756,01/26/1999,0.0
757,01/27/1999,0.0
758,01/28/1999,1.0
759,01/29/1999,0.2
760,01/30/1999,0.0
761,01/31/1999,0.1
762,02/01/1999,0.0
763,02/02/1999,0.0
764,02/03/1999,0.3
765,02/04/1999,0.3
766,02/05/1999,0.2
767,02/06/1999,1.0
768,02/07/1999,0.0
769,02/08/1999,0.0
770,02/09/1999,0.0
771,02/10/1999,0.1
772,02/11/1999,0.1
773,02/12/1999,0.3
774,02/13/1999,0.2
775,02/14/1999,0.0
776,02/15/1999,0.1
777,02/16/1999,1.1
778,02/17/1999,0.0
779,02/18/1999,0.0
780,02/19/1999,0.0
781,02/20/1999,0.5
782,02/21/1999,0.3
783,02/22/1999,0.9
784,02/23/1999,0.1
785,02/24/1999,0.1
786,02/25/1999,0.6
787,02/26/1999,1.0
788,02/27/1999,0.1
789,02/28/1999,0.2
790,03/01/1999,0.0
791,03/02/1999,0.0
792,03/03/1999,0.0
793,03/04/1999,0.2
794,03/05/1999,0.0
795,03/06/1999,0.2
796,03/07/1999,0.0
797,03/08/1999,0.0
798,03/09/1999,0.7
799,03/10/1999,0.1
800,03/11/1999,0.1
801,03/12/1999,0.0
802,03/13/1999,0.2
803,03/14/1999,0.0
804,03/15/1999,0.3
805,03/16/1999,0.0
806,03/17/1999,0.0
807,03/18/1999,0.0
808,03/19/1999,0.0
809,03/20/1999,0.3
810,03/21/1999,0.6
811,03/22/1999,0.6
812,03/23/1999,0.0
813,03/24/1999,0.0
814,03/25/1999,0.1
815,03/26/1999,0.1
816,03/27/1999,0.2
817,03/28/1999,0.7
818,03/29/1999,0.1
819,03/30/1999,0.2
820,03/31/1999,0.0
821,04/01/1999,0.1
822,04/02/1999,0.2
823,04/03/1999,0.3
824,04/04/1999,0.1
825,04/05/1999,0.1
826,04/06/1999,0.2
827,04/07/1999,0.2
828,04/08/1999,0.1
829,04/09/1999,0.0
830,04/10/1999,0.0
831,04/11/1999,0.0
832,04/12/1999,0.0
833,04/13/1999,0.0
834,04/14/1999,0.0
835,04/15/1999,0.0
836,04/16/1999,0.0
837,04/17/1999,0.0
838,04/18/1999,0.1
839,04/19/1999,0.0
840,04/20/1999,0.0
841,04/21/1999,0.0
842,04/22/1999,0.3
843,04/23/1999,0.2
844,04/24/1999,0.1
845,04/25/1999,0.4
846,04/26/1999,0.0
847,04/27/1999,0.0
848,04/28/1999,0.0
849,04/29/1999,0.0
850,04/30/1999,0.0
851,05/01/1999,0.0
852,05/02/1999,0.0
853,05/03/1999,0.0
854,05/04/1999,0.0
855,05/05/1999,0.0
856,05/06/1999,0.0
857,05/07/1999,0.0
858,05/08/1999,0.2
859,05/09/1999,0.3
860,05/10/1999,1.8
861,05/11/1999,0.4
862,05/12/1999,2.3
863,05/13/1999,2.4
864,05/14/1999,3.6
865,05/15/1999,2.2
866,05/16/1999,0.9
867,05/17/1999,1.0
868,05/18/1999,0.0
869,05/19/1999,0.0
870,05/20/1999,0.0
871,05/21/1999,0.4
872,05/22/1999,0.3
873,05/23/1999,0.1
874,05/24/1999,2.2
875,05/25/1999,0.7
876,05/26/1999,2.4
877,05/27/1999,1.0
878,05/28/1999,0.2
879,05/29/1999,0.0
880,05/30/1999,0.1
881,05/31/1999,0.4
882,06/01/1999,0.1
883,06/02/1999,0.0
884,06/03/1999,0.0
885,06/04/1999,0.0
886,06/05/1999,0.0
887,06/06/1999,0.0
888,06/07/1999,0.0
889,06/08/1999,0.3
890,06/09/1999,0.2
891,06/10/1999,0.0
892,06/11/1999,0.0
893,06/12/1999,2.7
894,06/13/1999,0.0
895,06/14/1999,0.0
896,06/15/1999,0.0
897,06/16/1999,0.0
898,06/17/1999,0.0
899,06/18/1999,NA
900,06/19/1999,NA
901,06/20/1999,NA
902,06/21/1999,NA
903,06/22/1999,NA
904,06/23/1999,NA
905,06/24/1999,NA
906,06/25/1999,NA
907,06/26/1999,NA
908,06/27/1999,NA
909,06/28/1999,NA
910,06/29/1999,NA
911,06/30/1999,NA
912,07/01/1999,NA
913,07/02/1999,NA
914,07/03/1999,NA
915,07/04/1999,NA
916,07/05/1999,NA
917,07/06/1999,NA
918,07/07/1999,NA
919,07/08/1999,NA
920,07/09/1999,NA
921,07/10/1999,NA
922,07/11/1999,NA
923,07/12/1999,NA
924,07/13/1999,NA
925,07/14/1999,NA
926,07/15/1999,NA
927,07/16/1999,NA
928,07/17/1999,NA
929,07/18/1999,NA
930,07/19/1999,NA
931,07/20/1999,NA
932,07/21/1999,NA
933,07/22/1999,NA
934,07/23/1999,NA
935,07/24/1999,NA
936,07/25/1999,NA
937,07/26/1999,NA
938,07/27/1999,NA
939,07/28/1999,NA
940,07/29/1999,NA
941,07/30/1999,NA
942,07/31/1999,NA
943,08/01/1999,NA
944,08/02/1999,NA
945,08/03/1999,NA
946,08/04/1999,NA
947,08/05/1999,NA
948,08/06/1999,NA
949,08/07/1999,NA
950,08/08/1999,NA
951,08/09/1999,NA
952,08/10/1999,NA
953,08/11/1999,NA
954,08/12/1999,NA
955,08/13/1999,NA
956,08/14/1999,NA
957,08/15/1999,NA
958,08/16/1999,NA
959,08/17/1999,NA
960,08/18/1999,0.0
961,08/19/1999,1.4
962,08/20/1999,0.1
963,08/21/1999,0.1
964,08/22/1999,0.0
965,08/23/1999,0.1
966,08/24/1999,0.0
967,08/25/1999,0.0
968,08/26/1999,0.1
969,08/27/1999,0.2
970,08/28/1999,0.0
971,08/29/1999,0.0
972,08/30/1999,0.1
973,08/31/1999,0.0
974,09/01/1999,0.0
975,09/02/1999,0.0
976,09/03/1999,0.5
977,09/04/1999,0.6
978,09/05/1999,0.1
979,09/06/1999,0.0
980,09/07/1999,0.0
981,09/08/1999,0.3
982,09/09/1999,1.0
983,09/10/1999,0.2
984,09/11/1999,0.4
985,09/12/1999,0.0
986,09/13/1999,0.0
987,09/14/1999,1.3
988,09/15/1999,3.7
989,09/16/1999,0.5
990,09/17/1999,0.1
991,09/18/1999,0.0
992,09/19/1999,0.0
993,09/20/1999,0.1
994,09/21/1999,0.0
995,09/22/1999,0.0
996,09/23/1999,0.2
997,09/24/1999,0.0
998,09/25/1999,0.1
999,09/26/1999,1.4
1000,09/27/1999,1.0
1001,09/28/1999,0.1
1002,09/29/1999,0.0
1003,09/30/1999,NA
1004,10/01/1999,NA
1005,10/02/1999,NA
1006,10/03/1999,NA
1007,10/04/1999,NA
1008,10/05/1999,NA
1009,10/06/1999,NA
1010,10/07/1999,NA
1011,10/08/1999,NA
1012,10/09/1999,NA
1013,10/10/1999,NA
1014,10/11/1999,NA
1015,10/12/1999,NA
1016,10/13/1999,NA
1017,10/14/1999,NA
1018,10/15/1999,NA
1019,10/16/1999,NA
1020,10/17/1999,NA
1021,10/18/1999,NA
1022,10/19/1999,NA
1023,10/20/1999,NA
1024,10/21/1999,NA
1025,10/22/1999,NA
1026,10/23/1999,NA
1027,10/24/1999,NA
1028,10/25/1999,NA
1029,10/26/1999,NA
1030,10/27/1999,NA
1031,10/28/1999,NA
1032,10/29/1999,NA
1033,10/30/1999,NA
1034,10/31/1999,NA
1035,11/01/1999,NA
1036,11/02/1999,NA
1037,11/03/1999,NA
1038,11/04/1999,NA
1039,11/05/1999,NA
1040,11/06/1999,NA
1041,11/07/1999,NA
1042,11/08/1999,NA
1043,11/09/1999,NA
1044,11/10/1999,NA
1045,11/11/1999,NA
1046,11/12/1999,NA
1047,11/13/1999,NA
1048,11/14/1999,NA
1049,11/15/1999,NA
1050,11/16/1999,NA
1051,11/17/1999,NA
1052,11/18/1999,NA
1053,11/19/1999,NA
1054,11/20/1999,NA
1055,11/21/1999,NA
1056,11/22/1999,NA
1057,11/23/1999,NA
1058,11/24/1999,NA
1059,11/25/1999,NA
1060,11/26/1999,NA
1061,11/27/1999,NA
1062,11/28/1999,NA
1063,11/29/1999,NA
1064,11/30/1999,NA
1065,12/01/1999,NA
1066,12/02/1999,NA
1067,12/03/1999,NA
1068,12/04/1999,NA
1069,12/05/1999,NA
1070,12/06/1999,NA
1071,12/07/1999,NA
1072,12/08/1999,NA
1073,12/09/1999,NA
1074,12/10/1999,NA
1075,12/11/1999,NA
1076,12/12/1999,NA
1077,12/13/1999,NA
1078,12/14/1999,NA
1079,12/15/1999,NA
1080,12/16/1999,NA
1081,12/17/1999,NA
1082,12/18/1999,NA
1083,12/19/1999,NA
1084,12/20/1999,NA
1085,12/21/1999,NA
1086,12/22/1999,NA
1087,12/23/1999,NA
1088,12/24/1999,NA
1089,12/25/1999,NA
1090,12/26/1999,NA
