,datetime,precip_in
89,3/11/2002,0
90,3/12/2002,0
91,3/13/2002,0
92,3/14/2002,0.421259843
93,3/15/2002,0.24015748
94,3/16/2002,0
95,3/17/2002,0.11023622
96,3/18/2002,0.649606299
97,3/19/2002,1.098425197
98,3/20/2002,2.279527559
99,3/21/2002,2.960629921
100,3/22/2002,0.948818898
101,3/23/2002,0.169291339
102,3/24/2002,0.421259843
103,3/25/2002,0.12992126
104,3/26/2002,0.078740157
105,3/27/2002,0
106,3/28/2002,0
107,3/29/2002,0.098425197
108,3/30/2002,0.519685039
109,3/31/2002,0.488188976
110,4/1/2002,0
111,4/2/2002,0
112,4/3/2002,0.098425197
113,4/4/2002,0.850393701
114,4/5/2002,0.590551181
115,4/6/2002,1.031496063
116,4/7/2002,0.098425197
117,4/8/2002,0.208661417
118,4/9/2002,0.011811024
119,4/10/2002,0.181102362
120,4/11/2002,0.330708661
121,4/12/2002,0.358267717
122,4/13/2002,0.011811024
123,4/14/2002,0.61023622
124,4/15/2002,0.070866142
125,4/16/2002,0.11023622
126,4/17/2002,0
127,4/18/2002,0.11023622
128,4/19/2002,4.74015748
129,4/20/2002,0.850393701
130,4/21/2002,0.031496063
131,4/22/2002,0.051181102
132,4/23/2002,0.098425197
133,4/24/2002,1.090551181
134,4/25/2002,0.5
135,4/26/2002,0.011811024
136,4/27/2002,0
137,4/28/2002,0
138,4/29/2002,0.070866142
139,4/30/2002,0.011811024
140,5/1/2002,0.059055118
141,5/2/2002,NA
142,5/3/2002,NA
143,5/4/2002,NA
144,5/5/2002,NA
145,5/6/2002,NA
146,5/7/2002,NA
147,5/8/2002,NA
148,5/9/2002,NA
149,5/10/2002,NA
150,5/11/2002,NA
151,5/12/2002,NA
152,5/13/2002,NA
153,5/14/2002,NA
154,5/15/2002,NA
155,5/16/2002,NA
156,5/17/2002,NA
157,5/18/2002,NA
158,5/19/2002,NA
159,5/20/2002,NA
160,5/21/2002,NA
161,5/22/2002,NA
162,5/23/2002,NA
163,5/24/2002,NA
164,5/25/2002,NA
165,5/26/2002,NA
166,5/27/2002,NA
167,5/28/2002,NA
168,5/29/2002,NA
169,5/30/2002,NA
170,5/31/2002,NA
171,6/1/2002,NA
172,6/2/2002,NA
173,6/3/2002,NA
174,6/4/2002,NA
175,6/5/2002,NA
176,6/6/2002,NA
177,6/7/2002,0.141732283
178,6/8/2002,0.299212598
179,6/9/2002,1.720472441
180,6/10/2002,1.661417323
181,6/11/2002,0.141732283
182,6/12/2002,0.149606299
183,6/13/2002,0
184,6/14/2002,0.181102362
185,6/15/2002,0.098425197
186,6/16/2002,0.031496063
187,6/17/2002,0
188,6/18/2002,0.090551181
189,6/19/2002,0.059055118
190,6/20/2002,0
191,6/21/2002,0
192,6/22/2002,0
193,6/23/2002,0
194,6/24/2002,0
195,6/25/2002,0.279527559
196,6/26/2002,0.598425197
197,6/27/2002,0.169291339
198,6/28/2002,0
199,6/29/2002,0
200,6/30/2002,0
201,7/1/2002,0.059055118
202,7/2/2002,0
203,7/3/2002,0
204,7/4/2002,0
205,7/5/2002,0.059055118
206,7/6/2002,0.078740157
207,7/7/2002,0
208,7/8/2002,1.031496063
209,7/9/2002,1.661417323
210,7/10/2002,0
211,7/11/2002,0.381889764
212,7/12/2002,0
213,7/13/2002,0.051181102
214,7/14/2002,NA
215,7/15/2002,4.488188976
216,7/16/2002,0.661417323
217,7/17/2002,0.070866142
218,7/18/2002,NA
219,7/19/2002,NA
220,7/20/2002,NA
221,7/21/2002,NA
222,7/22/2002,NA
223,7/23/2002,NA
224,7/24/2002,NA
225,7/25/2002,NA
226,7/26/2002,NA
227,7/27/2002,NA
228,7/28/2002,NA
229,7/29/2002,NA
230,7/30/2002,NA
231,7/31/2002,NA
232,8/1/2002,NA
233,8/2/2002,NA
234,8/3/2002,NA
235,8/4/2002,NA
236,8/5/2002,NA
237,8/6/2002,NA
238,8/7/2002,NA
239,8/8/2002,NA
240,8/9/2002,NA
241,8/10/2002,NA
242,8/11/2002,NA
243,8/12/2002,NA
244,8/13/2002,NA
245,8/14/2002,NA
246,8/15/2002,NA
247,8/16/2002,NA
248,8/17/2002,NA
249,8/18/2002,NA
250,8/19/2002,NA
251,8/20/2002,NA
252,8/21/2002,NA
253,8/22/2002,NA
254,8/23/2002,NA
255,8/24/2002,NA
256,8/25/2002,NA
257,8/26/2002,NA
258,8/27/2002,NA
259,8/28/2002,NA
260,8/29/2002,NA
261,8/30/2002,NA
262,8/31/2002,NA
263,9/1/2002,NA
264,9/2/2002,NA
265,9/3/2002,NA
266,9/4/2002,NA
267,9/5/2002,NA
268,9/6/2002,NA
269,9/7/2002,NA
270,9/8/2002,NA
271,9/9/2002,NA
272,9/10/2002,NA
273,9/11/2002,NA
274,9/12/2002,NA
275,9/13/2002,NA
276,9/14/2002,NA
277,9/15/2002,NA
278,9/16/2002,NA
279,9/17/2002,NA
280,9/18/2002,NA
281,9/19/2002,NA
282,9/20/2002,NA
283,9/21/2002,NA
284,9/22/2002,NA
285,9/23/2002,NA
286,9/24/2002,NA
287,9/25/2002,NA
288,9/26/2002,NA
289,9/27/2002,NA
290,9/28/2002,NA
291,9/29/2002,NA
292,9/30/2002,NA
293,10/1/2002,NA
294,10/2/2002,NA
295,10/3/2002,NA
296,10/4/2002,NA
297,10/5/2002,NA
298,10/6/2002,NA
299,10/7/2002,NA
300,10/8/2002,NA
301,10/9/2002,NA
302,10/10/2002,NA
303,10/11/2002,NA
304,10/12/2002,NA
305,10/13/2002,NA
306,10/14/2002,NA
307,10/15/2002,NA
308,10/16/2002,NA
309,10/17/2002,NA
310,10/18/2002,NA
311,10/19/2002,NA
312,10/20/2002,NA
313,10/21/2002,NA
314,10/22/2002,NA
315,10/23/2002,NA
316,10/24/2002,NA
317,10/25/2002,NA
318,10/26/2002,NA
319,10/27/2002,NA
320,10/28/2002,NA
321,10/29/2002,NA
322,10/30/2002,NA
323,10/31/2002,NA
324,11/1/2002,NA
325,11/2/2002,NA
326,11/3/2002,NA
327,11/4/2002,NA
328,11/5/2002,NA
329,11/6/2002,NA
330,11/7/2002,NA
331,11/8/2002,NA
332,11/9/2002,NA
333,11/10/2002,NA
334,11/11/2002,NA
335,11/12/2002,NA
336,11/13/2002,NA
337,11/14/2002,NA
338,11/15/2002,NA
339,11/16/2002,NA
340,11/17/2002,NA
341,11/18/2002,NA
342,11/19/2002,NA
343,11/20/2002,NA
344,11/21/2002,NA
345,11/22/2002,NA
346,11/23/2002,NA
347,11/24/2002,NA
348,11/25/2002,NA
349,11/26/2002,NA
350,11/27/2002,NA
351,11/28/2002,NA
352,11/29/2002,NA
353,11/30/2002,NA
354,12/1/2002,NA
355,12/2/2002,NA
356,12/3/2002,NA
357,12/4/2002,NA
358,12/5/2002,NA
359,12/6/2002,NA
360,12/7/2002,NA
361,12/8/2002,NA
362,12/9/2002,NA
363,12/10/2002,NA
364,12/11/2002,NA
365,12/12/2002,NA
366,12/13/2002,NA
367,12/14/2002,NA
368,12/15/2002,NA
369,12/16/2002,NA
370,12/17/2002,NA
371,12/18/2002,NA
372,12/19/2002,NA
373,12/20/2002,NA
374,12/21/2002,NA
375,12/22/2002,NA
376,12/23/2002,NA
377,12/24/2002,NA
378,12/25/2002,NA
379,12/26/2002,NA
380,12/27/2002,NA
381,12/28/2002,NA
382,12/29/2002,NA
383,12/30/2002,NA
384,12/31/2002,NA
385,1/1/2003,NA
386,1/2/2003,NA
387,1/3/2003,NA
388,1/4/2003,NA
389,1/5/2003,NA
390,1/6/2003,NA
391,1/7/2003,NA
392,1/8/2003,NA
393,1/9/2003,NA
394,1/10/2003,NA
395,1/11/2003,NA
396,1/12/2003,NA
397,1/13/2003,NA
398,1/14/2003,NA
399,1/15/2003,NA
400,1/16/2003,NA
401,1/17/2003,NA
402,1/18/2003,NA
403,1/19/2003,NA
404,1/20/2003,NA
405,1/21/2003,NA
406,1/22/2003,NA
407,1/23/2003,NA
408,1/24/2003,NA
409,1/25/2003,NA
410,1/26/2003,NA
411,1/27/2003,NA
412,1/28/2003,NA
413,1/29/2003,NA
414,1/30/2003,NA
415,1/31/2003,NA
416,2/1/2003,NA
417,2/2/2003,NA
418,2/3/2003,NA
419,2/4/2003,NA
420,2/5/2003,NA
421,2/6/2003,NA
422,2/7/2003,NA
423,2/8/2003,NA
424,2/9/2003,NA
425,2/10/2003,NA
426,2/11/2003,NA
427,2/12/2003,NA
428,2/13/2003,NA
429,2/14/2003,NA
430,2/15/2003,NA
431,2/16/2003,NA
432,2/17/2003,NA
433,2/18/2003,NA
434,2/19/2003,NA
435,2/20/2003,NA
436,2/21/2003,NA
437,2/22/2003,NA
438,2/23/2003,NA
439,2/24/2003,NA
440,2/25/2003,NA
441,2/26/2003,NA
442,2/27/2003,NA
443,2/28/2003,NA
444,3/1/2003,NA
445,3/2/2003,NA
446,3/3/2003,NA
447,3/4/2003,NA
448,3/5/2003,NA
449,3/6/2003,NA
450,3/7/2003,NA
451,3/8/2003,NA
452,3/9/2003,NA
453,3/10/2003,NA
454,3/11/2003,NA
455,3/12/2003,NA
456,3/13/2003,NA
457,3/14/2003,NA
458,3/15/2003,NA
459,3/16/2003,NA
460,3/17/2003,NA
461,3/18/2003,NA
462,3/19/2003,NA
463,3/20/2003,NA
464,3/21/2003,NA
465,3/22/2003,NA
466,3/23/2003,NA
467,3/24/2003,NA
468,3/25/2003,NA
469,3/26/2003,NA
470,3/27/2003,NA
471,3/28/2003,NA
472,3/29/2003,NA
473,3/30/2003,NA
474,3/31/2003,NA
475,4/1/2003,NA
476,4/2/2003,NA
477,4/3/2003,NA
478,4/4/2003,NA
479,4/5/2003,NA
480,4/6/2003,NA
481,4/7/2003,NA
482,4/8/2003,NA
483,4/9/2003,NA
484,4/10/2003,NA
485,4/11/2003,NA
486,4/12/2003,NA
487,4/13/2003,NA
488,4/14/2003,NA
489,4/15/2003,NA
490,4/16/2003,NA
491,4/17/2003,NA
492,4/18/2003,NA
493,4/19/2003,NA
494,4/20/2003,NA
495,4/21/2003,NA
496,4/22/2003,NA
497,4/23/2003,NA
498,4/24/2003,NA
499,4/25/2003,NA
500,4/26/2003,NA
501,4/27/2003,NA
502,4/28/2003,NA
503,4/29/2003,NA
504,4/30/2003,NA
505,5/1/2003,NA
506,5/2/2003,NA
507,5/3/2003,NA
508,5/4/2003,NA
509,5/5/2003,NA
510,5/6/2003,NA
511,5/7/2003,NA
512,5/8/2003,NA
513,5/9/2003,0.070866142
514,5/10/2003,0.311023622
515,5/11/2003,0.381889764
516,5/12/2003,0.011811024
517,5/13/2003,0
518,5/14/2003,0.090551181
519,5/15/2003,0.039370079
520,5/16/2003,0.279527559
521,5/17/2003,0.940944882
522,5/18/2003,1.330708661
523,5/19/2003,3.318897638
524,5/20/2003,1.421259843
525,5/21/2003,0.011811024
526,5/22/2003,0.24015748
527,5/23/2003,0.070866142
528,5/24/2003,0
529,5/25/2003,0.118110236
530,5/26/2003,0
531,5/27/2003,0.011811024
532,5/28/2003,0.11023622
533,5/29/2003,0.948818898
534,5/30/2003,0.421259843
535,5/31/2003,0.149606299
536,6/1/2003,0.098425197
537,6/2/2003,0
538,6/3/2003,0.019685039
539,6/4/2003,0.070866142
540,6/5/2003,1.011811024
541,6/6/2003,0.661417323
542,6/7/2003,1.051181102
543,6/8/2003,0.488188976
544,6/9/2003,0
545,6/10/2003,0
546,6/11/2003,0
547,6/12/2003,0.031496063
548,6/13/2003,2.24015748
549,6/14/2003,0
550,6/15/2003,0.019685039
551,6/16/2003,0
552,6/17/2003,0
553,6/18/2003,0
554,6/19/2003,0
555,6/20/2003,0
556,6/21/2003,0
557,6/22/2003,0.019685039
558,6/23/2003,0
559,6/24/2003,0
560,6/25/2003,0
561,6/26/2003,0.011811024
562,6/27/2003,0.019685039
563,6/28/2003,0
564,6/29/2003,0.059055118
565,6/30/2003,0.039370079
566,7/1/2003,0.299212598
567,7/2/2003,0.098425197
568,7/3/2003,0
569,7/4/2003,0
570,7/5/2003,0
571,7/6/2003,0
572,7/7/2003,0.031496063
573,7/8/2003,0.429133858
574,7/9/2003,0.929133858
575,7/10/2003,0.078740157
576,7/11/2003,0.75984252
577,7/12/2003,0.401574803
578,7/13/2003,0.531496063
579,7/14/2003,0
580,7/15/2003,0
581,7/16/2003,0.118110236
582,7/17/2003,0.440944882
583,7/18/2003,0.011811024
584,7/19/2003,0.031496063
585,7/20/2003,0.019685039
586,7/21/2003,0
587,7/22/2003,0.011811024
588,7/23/2003,0.74015748
589,7/24/2003,1.228346457
590,7/25/2003,5.11023622
591,7/26/2003,0.299212598
592,7/27/2003,0.381889764
593,7/28/2003,0.318897638
594,7/29/2003,0.011811024
595,7/30/2003,0.019685039
596,7/31/2003,0.200787402
597,8/1/2003,0.118110236
598,8/2/2003,0.051181102
599,8/3/2003,0
600,8/4/2003,0.059055118
601,8/5/2003,0.078740157
602,8/6/2003,0.011811024
603,8/7/2003,0.559055118
604,8/8/2003,1.208661417
605,8/9/2003,0.381889764
606,8/10/2003,0.181102362
607,8/11/2003,0.381889764
608,8/12/2003,0.12992126
609,8/13/2003,1.019685039
610,8/14/2003,0.291338583
611,8/15/2003,0
612,8/16/2003,0
613,8/17/2003,0
614,8/18/2003,0.61023622
615,8/19/2003,0.728346457
616,8/20/2003,0.039370079
617,8/21/2003,0.031496063
618,8/22/2003,0.448818898
619,8/23/2003,0.070866142
620,8/24/2003,0.641732283
621,8/25/2003,0
622,8/26/2003,0
623,8/27/2003,0.200787402
624,8/28/2003,0.539370079
625,8/29/2003,0.011811024
626,8/30/2003,0.039370079
627,8/31/2003,0.098425197
628,9/1/2003,0.031496063
629,9/2/2003,0.318897638
630,9/3/2003,0.161417323
631,9/4/2003,0
632,9/5/2003,0.11023622
633,9/6/2003,0.011811024
634,9/7/2003,0.011811024
635,9/8/2003,0
636,9/9/2003,0.031496063
637,9/10/2003,0.051181102
638,9/11/2003,0
639,9/12/2003,0.149606299
640,9/13/2003,0
641,9/14/2003,0
642,9/15/2003,0
643,9/16/2003,0.039370079
644,9/17/2003,0.011811024
645,9/18/2003,0.118110236
646,9/19/2003,0.098425197
647,9/20/2003,0
648,9/21/2003,0.078740157
649,9/22/2003,1.37007874
650,9/23/2003,0.188976378
651,9/24/2003,0
652,9/25/2003,0.011811024
653,9/26/2003,0.039370079
654,9/27/2003,0.059055118
655,9/28/2003,0.011811024
656,9/29/2003,0
657,9/30/2003,0.169291339
658,10/1/2003,0.200787402
659,10/2/2003,0.011811024
660,10/3/2003,0
661,10/4/2003,0.051181102
662,10/5/2003,0.059055118
663,10/6/2003,0
664,10/7/2003,0
665,10/8/2003,0
666,10/9/2003,0
667,10/10/2003,0
668,10/11/2003,0.019685039
669,10/12/2003,0.011811024
670,10/13/2003,0
671,10/14/2003,0
672,10/15/2003,0
673,10/16/2003,0.330708661
674,10/17/2003,0
675,10/18/2003,0.039370079
676,10/19/2003,2.358267717
677,10/20/2003,0.24015748
678,10/21/2003,0.641732283
679,10/22/2003,0.078740157
680,10/23/2003,0
681,10/24/2003,0.968503937
682,10/25/2003,0
683,10/26/2003,0
684,10/27/2003,0
685,10/28/2003,0.078740157
686,10/29/2003,0.440944882
687,10/30/2003,0
688,10/31/2003,0
689,11/1/2003,0.011811024
690,11/2/2003,0.031496063
691,11/3/2003,0.011811024
692,11/4/2003,0
693,11/5/2003,0.118110236
694,11/6/2003,0
695,11/7/2003,1.350393701
696,11/8/2003,0
697,11/9/2003,0.838582677
698,11/10/2003,0.051181102
699,11/11/2003,0.511811024
700,11/12/2003,0.401574803
701,11/13/2003,0.649606299
702,11/14/2003,1.5
703,11/15/2003,2.74015748
704,11/16/2003,0.570866142
705,11/17/2003,0.460629921
706,11/18/2003,0.988188976
707,11/19/2003,2.901574803
708,11/20/2003,2.122047244
709,11/21/2003,0.078740157
710,11/22/2003,0.251968504
711,11/23/2003,1.618110236
712,11/24/2003,0.031496063
713,11/25/2003,0.311023622
714,11/26/2003,0.401574803
715,11/27/2003,0
716,11/28/2003,1.090551181
717,11/29/2003,0.279527559
718,11/30/2003,0.940944882
719,12/1/2003,1.401574803
720,12/2/2003,0.708661417
721,12/3/2003,2.460629921
722,12/4/2003,0.37007874
723,12/5/2003,1.728346457
724,12/6/2003,0.118110236
725,12/7/2003,0.181102362
726,12/8/2003,0.208661417
727,12/9/2003,0
728,12/10/2003,0.24015748
729,12/11/2003,0
730,12/12/2003,0.019685039
731,12/13/2003,0.090551181
732,12/14/2003,0
733,12/15/2003,0.149606299
734,12/16/2003,0.25984252
735,12/17/2003,0.377952756
736,12/18/2003,0.039370079
737,12/19/2003,0.598425197
738,12/20/2003,0.141732283
739,12/21/2003,0
740,12/22/2003,2.468503937
741,12/23/2003,0.051181102
742,12/24/2003,0.031496063
743,12/25/2003,0
744,12/26/2003,0
745,12/27/2003,0
746,12/28/2003,0
747,12/29/2003,1.031496063
748,12/30/2003,0.098425197
749,12/31/2003,0.118110236
750,1/1/2004,0.519685039
751,1/2/2004,0.75984252
752,1/3/2004,1.248031496
753,1/4/2004,0.590551181
754,1/5/2004,0.988188976
755,1/6/2004,0.200787402
756,1/7/2004,0.149606299
757,1/8/2004,0.551181102
758,1/9/2004,0
759,1/10/2004,0.019685039
760,1/11/2004,0
761,1/12/2004,0
762,1/13/2004,0
763,1/14/2004,0
764,1/15/2004,0.25984252
765,1/16/2004,0.251968504
766,1/17/2004,2.078740157
767,1/18/2004,0.311023622
768,1/19/2004,0
769,1/20/2004,0.169291339
770,1/21/2004,0.011811024
771,1/22/2004,0.188976378
772,1/23/2004,0.059055118
773,1/24/2004,0.519685039
774,1/25/2004,0.25984252
775,1/26/2004,0.011811024
776,1/27/2004,0
777,1/28/2004,0.051181102
778,1/29/2004,0
779,1/30/2004,0
780,1/31/2004,0.799212598
781,2/1/2004,0
782,2/2/2004,0
783,2/3/2004,0.051181102
784,2/4/2004,0.590551181
785,2/5/2004,0.858267717
786,2/6/2004,0.980314961
787,2/7/2004,0.161417323
788,2/8/2004,0.421259843
789,2/9/2004,2.700787402
790,2/10/2004,0.720472441
791,2/11/2004,0.330708661
792,2/12/2004,0.409448819
793,2/13/2004,0.11023622
794,2/14/2004,0.011811024
795,2/15/2004,0.011811024
796,2/16/2004,0.039370079
797,2/17/2004,0
798,2/18/2004,0.118110236
799,2/19/2004,0.330708661
800,2/20/2004,0.208661417
801,2/21/2004,0
802,2/22/2004,0.019685039
803,2/23/2004,0.078740157
804,2/24/2004,0.011811024
805,2/25/2004,0.559055118
806,2/26/2004,0.031496063
807,2/27/2004,0.421259843
808,2/28/2004,0.200787402
809,2/29/2004,0.039370079
810,3/1/2004,0
811,3/2/2004,0
812,3/3/2004,1.019685039
813,3/4/2004,0
814,3/5/2004,0.011811024
815,3/6/2004,0.429133858
816,3/7/2004,1.37007874
817,3/8/2004,0
818,3/9/2004,0
819,3/10/2004,0.169291339
820,3/11/2004,0.031496063
821,3/12/2004,0.011811024
822,3/13/2004,0.090551181
823,3/14/2004,0.011811024
824,3/15/2004,0.318897638
825,3/16/2004,0.149606299
826,3/17/2004,0.200787402
827,3/18/2004,0.051181102
828,3/19/2004,0.251968504
829,3/20/2004,0.291338583
830,3/21/2004,0.090551181
831,3/22/2004,0
832,3/23/2004,0.169291339
833,3/24/2004,0.539370079
834,3/25/2004,4.421259843
835,3/26/2004,1.377952756
836,3/27/2004,0.200787402
837,3/28/2004,0.039370079
838,3/29/2004,0.318897638
839,3/30/2004,0.149606299
840,3/31/2004,0.299212598
841,4/1/2004,0.311023622
842,4/2/2004,0.37007874
843,4/3/2004,0.090551181
844,4/4/2004,0
845,4/5/2004,0
846,4/6/2004,0
847,4/7/2004,1.681102362
848,4/8/2004,0.12992126
849,4/9/2004,0.141732283
850,4/10/2004,0.149606299
851,4/11/2004,0.188976378
852,4/12/2004,0.330708661
853,4/13/2004,0.011811024
854,4/14/2004,0
855,4/15/2004,0.031496063
856,4/16/2004,0.681102362
857,4/17/2004,1.141732283
858,4/18/2004,0.271653543
859,4/19/2004,0
860,4/20/2004,0
861,4/21/2004,0.031496063
862,4/22/2004,0.448818898
863,4/23/2004,0.318897638
864,4/24/2004,0.078740157
865,4/25/2004,0.059055118
866,4/26/2004,0.37007874
